dataset_id,method_raw,metric,metric_value,component_domain,perturbation_axis,axis_order,method_id,parent_method,parameter_label,method_family,method_order
out_0.3,SQuaD_MDS,ARI,0.33,cluster,out,3,SQuaD-MDS,SQuaD-MDS,0.3,metric/structure-aware,26.0
out_0.3,SQuaD_MDS,NMI,0.37,cluster,out,3,SQuaD-MDS,SQuaD-MDS,0.3,metric/structure-aware,26.0
out_0.3,SQuaD_MDS,SIL,0.32,cluster,out,3,SQuaD-MDS,SQuaD-MDS,0.3,metric/structure-aware,26.0
out_0.3,SQuaD_MDS,COMP,0.36,cluster,out,3,SQuaD-MDS,SQuaD-MDS,0.3,metric/structure-aware,26.0
out_0.3,SQuaD_MDS,HOMO,0.38,cluster,out,3,SQuaD-MDS,SQuaD-MDS,0.3,metric/structure-aware,26.0
out_0.3,SQuaD_MDS_hybrid,knn_30,0.97,local,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,svm,0.973,local,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,nkr_30,0.082,local,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,aji_30,0.044,local,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,random_triplet,0.601,global,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,spearman,0.257,global,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,k-nearest,0.8,global,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,centroid_distance,0.875,global,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,T_30,0.725,local,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,C_30,0.877,local,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,Mrre_false_30,0.71,local,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,Mrre_missing_30,0.898,local,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,Pearson,0.243,global,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,nh_30,0.955,local,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,ARI,0.9,cluster,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,NMI,0.87,cluster,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,SIL,0.59,cluster,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,COMP,0.86,cluster,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SQuaD_MDS_hybrid,HOMO,0.87,cluster,out,3,SQuaD-MDS hybrid,SQuaD-MDS,0.3,metric/structure-aware,25.1
out_0.3,SSNMDI,knn_30,0.258,local,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,svm,0.296,local,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,nkr_30,0.015,local,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,aji_30,0.008,local,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,random_triplet,0.494,global,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,spearman,0.006,global,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,k-nearest,0.2,global,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,centroid_distance,0.732,global,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,T_30,0.504,local,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,C_30,0.485,local,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,Mrre_false_30,0.501,local,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,Mrre_missing_30,0.473,local,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,Pearson,0.013,global,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,nh_30,0.229,local,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,ARI,0.0,cluster,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,NMI,0.0,cluster,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,SIL,0.57,cluster,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,COMP,0.0,cluster,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,SSNMDI,HOMO,0.0,cluster,out,3,SSNMDI,SSNMDI,0.3,linear/probabilistic,6.0
out_0.3,TSNE,knn_30,1.0,local,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,svm,1.0,local,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,nkr_30,0.079,local,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,aji_30,0.043,local,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,random_triplet,0.609,global,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,spearman,0.246,global,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,k-nearest,0.0,global,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,centroid_distance,0.402,global,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,T_30,0.758,local,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,C_30,0.867,local,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,Mrre_false_30,0.75,local,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,Mrre_missing_30,0.888,local,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,Pearson,0.254,global,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,nh_30,1.0,local,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,ARI,1.0,cluster,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,NMI,1.0,cluster,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,SIL,0.85,cluster,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,COMP,1.0,cluster,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TSNE,HOMO,1.0,cluster,out,3,t-SNE,t-SNE,0.3,metric/structure-aware,24.0
out_0.3,TriMap,knn_30,1.0,local,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,svm,1.0,local,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,nkr_30,0.081,local,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,aji_30,0.045,local,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,random_triplet,0.611,global,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,spearman,0.285,global,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,k-nearest,0.2,global,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,centroid_distance,0.471,global,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,T_30,0.766,local,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,C_30,0.876,local,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,Mrre_false_30,0.748,local,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,Mrre_missing_30,0.895,local,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,Pearson,0.295,global,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,nh_30,1.0,local,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,ARI,1.0,cluster,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,NMI,1.0,cluster,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,SIL,0.89,cluster,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,COMP,1.0,cluster,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,TriMap,HOMO,1.0,cluster,out,3,TriMap,TriMap,0.3,metric/structure-aware,25.0
out_0.3,UMAP,knn_30,1.0,local,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,svm,1.0,local,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,nkr_30,0.071,local,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,aji_30,0.037,local,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,random_triplet,0.601,global,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,spearman,0.252,global,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,k-nearest,0.6,global,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,centroid_distance,0.95,global,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,T_30,0.723,local,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,C_30,0.851,local,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,Mrre_false_30,0.716,local,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,Mrre_missing_30,0.867,local,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,Pearson,0.225,global,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,nh_30,1.0,local,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,ARI,1.0,cluster,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,NMI,1.0,cluster,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,SIL,0.81,cluster,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,COMP,1.0,cluster,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,UMAP,HOMO,1.0,cluster,out,3,UMAP,UMAP,0.3,graph/diffusion,17.0
out_0.3,VAE,knn_30,0.994,local,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,svm,0.994,local,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,nkr_30,0.075,local,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,aji_30,0.039,local,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,random_triplet,0.583,global,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,spearman,0.217,global,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,k-nearest,0.2,global,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,centroid_distance,0.197,global,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,T_30,0.743,local,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,C_30,0.842,local,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,Mrre_false_30,0.745,local,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,Mrre_missing_30,0.863,local,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,Pearson,0.214,global,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,nh_30,0.981,local,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,ARI,0.94,cluster,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,NMI,0.92,cluster,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,SIL,0.53,cluster,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,COMP,0.92,cluster,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,VAE,HOMO,0.92,cluster,out,3,VAE,VAE,0.3,deep generative/autoencoder,8.0
out_0.3,ZIFA,knn_30,0.924,local,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,svm,0.926,local,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,nkr_30,0.059,local,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,aji_30,0.031,local,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,random_triplet,0.618,global,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,spearman,0.288,global,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,k-nearest,0.6,global,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,centroid_distance,0.894,global,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,T_30,0.705,local,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,C_30,0.851,local,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,Mrre_false_30,0.696,local,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,Mrre_missing_30,0.868,local,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,Pearson,0.267,global,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,nh_30,0.899,local,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,ARI,0.79,cluster,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,NMI,0.88,cluster,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,SIL,0.69,cluster,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,COMP,0.87,cluster,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ZIFA,HOMO,0.89,cluster,out,3,ZIFA,ZIFA,0.3,linear/probabilistic,4.0
out_0.3,ivis,knn_30,0.551,local,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,svm,0.557,local,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,nkr_30,0.026,local,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,aji_30,0.014,local,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,random_triplet,0.536,global,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,spearman,0.096,global,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,k-nearest,0.2,global,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,centroid_distance,0.595,global,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,T_30,0.564,local,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,C_30,0.584,local,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,Mrre_false_30,0.56,local,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,Mrre_missing_30,0.571,local,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,Pearson,0.096,global,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,nh_30,0.427,local,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,ARI,0.14,cluster,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,NMI,0.16,cluster,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,SIL,0.33,cluster,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,COMP,0.16,cluster,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,ivis,HOMO,0.17,cluster,out,3,IVIS,IVIS,0.3,metric/structure-aware,22.0
out_0.3,pCMF,knn_30,0.255,local,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,svm,0.299,local,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,nkr_30,0.015,local,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,aji_30,0.008,local,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,random_triplet,0.514,global,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,spearman,0.003,global,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,k-nearest,0.0,global,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,centroid_distance,0.689,global,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,T_30,0.502,local,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,C_30,0.497,local,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,Mrre_false_30,0.5,local,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,Mrre_missing_30,0.491,local,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,Pearson,0.005,global,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,nh_30,0.208,local,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,ARI,-0.0,cluster,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,NMI,0.0,cluster,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,SIL,0.13,cluster,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,COMP,0.0,cluster,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,pCMF,HOMO,0.0,cluster,out,3,pCMF,pCMF,0.3,linear/probabilistic,3.0
out_0.3,scGAE,knn_30,0.354,local,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,svm,0.337,local,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,nkr_30,0.017,local,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,aji_30,0.009,local,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,random_triplet,0.514,global,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,spearman,0.073,global,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,k-nearest,0.2,global,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,centroid_distance,0.346,global,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,T_30,0.528,local,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,C_30,0.441,local,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,Mrre_false_30,0.537,local,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,Mrre_missing_30,0.425,local,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,Pearson,0.075,global,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,nh_30,0.272,local,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,ARI,0.01,cluster,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,NMI,0.01,cluster,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,SIL,0.49,cluster,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,COMP,0.01,cluster,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGAE,HOMO,0.01,cluster,out,3,scGAE,scGAE,0.3,deep generative/autoencoder,14.0
out_0.3,scGBM,knn_30,0.895,local,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,svm,0.896,local,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,nkr_30,0.058,local,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,aji_30,0.03,local,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,random_triplet,0.621,global,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,spearman,0.302,global,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,k-nearest,0.6,global,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,centroid_distance,0.782,global,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,T_30,0.701,local,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,C_30,0.841,local,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,Mrre_false_30,0.691,local,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,Mrre_missing_30,0.857,local,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,Pearson,0.288,global,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,nh_30,0.881,local,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,ARI,0.78,cluster,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,NMI,0.86,cluster,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,SIL,0.55,cluster,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,COMP,0.85,cluster,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scGBM,HOMO,0.87,cluster,out,3,scGBM,scGBM,0.3,linear/probabilistic,5.0
out_0.3,scScope,knn_30,0.35,local,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,svm,0.342,local,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,nkr_30,0.018,local,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,aji_30,0.009,local,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,random_triplet,0.514,global,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,spearman,0.06,global,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,k-nearest,0.2,global,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,centroid_distance,0.415,global,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,T_30,0.516,local,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,C_30,0.53,local,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,Mrre_false_30,0.518,local,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,Mrre_missing_30,0.54,local,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,Pearson,0.061,global,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,nh_30,0.268,local,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,ARI,0.02,cluster,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,NMI,0.02,cluster,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,SIL,0.34,cluster,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,COMP,0.02,cluster,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scScope,HOMO,0.02,cluster,out,3,scScope,scScope,0.3,deep generative/autoencoder,12.0
out_0.3,scvis,knn_30,0.339,local,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
out_0.3,scvis,svm,0.374,local,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
out_0.3,scvis,nkr_30,0.013,local,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
out_0.3,scvis,aji_30,0.007,local,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
out_0.3,scvis,random_triplet,0.507,global,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
out_0.3,scvis,spearman,0.012,global,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
out_0.3,scvis,k-nearest,0.0,global,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
out_0.3,scvis,centroid_distance,0.222,global,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
out_0.3,scvis,T_30,0.522,local,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
out_0.3,scvis,C_30,0.379,local,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
out_0.3,scvis,Mrre_false_30,0.52,local,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
out_0.3,scvis,Mrre_missing_30,0.311,local,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
out_0.3,scvis,Pearson,0.023,global,out,3,scvis,scvis,0.3,deep generative/autoencoder,9.0
