n_labels,ari,nmi,homogeneity,completeness,silhouette_label,trustworthiness_k30,work_package,dataset_id,method,environment,dimension,seed,max_epochs,n_cells,n_genes,runtime_seconds,max_rss_mb,metric_sample_size,metric_sample_size_requested,method_raw,method_id,parent_method,control_layer,source,standardized,explained_variance_ratio_sum,analysis_inclusion,method_class,max_iter,min_iter,iter_max,iter_min,pseudocount,zero_inflation,sparsity,training_steps,layers,workflow,pca_components,hvg_requested,hvg_actual,n_genes_total,n_genes_input,model_input
7,1.0,1.0,1.0,1.0,0.8677132532587588,0.6483306898610045,Input-gene sensitivity,celltype_7,t-SNE,Python modern,2,2,,2000,,3.4596264362335205,1466.81640625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,3000.0,3000.0,3000.0,3000.0,Log1p HVG + PCA50
5,0.1943292087234728,0.2250207178723089,0.2298007313625134,0.2204355074890762,0.0220812241877798,0.6582817941502516,Input-gene sensitivity,default,GLMPCA,R benchmark,20,0,,2000,,2.4179110527038574,780.046875,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Raw HVG
5,0.1154580207418154,0.1383161634128035,0.141487432291545,0.1352839383139372,0.0062399927282986,0.6579284471731901,Input-gene sensitivity,default,GLMPCA,R benchmark,20,1,,2000,,2.4152183532714844,780.05859375,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Raw HVG
5,0.2534089138264621,0.2377762498689672,0.2428193965997399,0.2329383243757915,0.0280246231927875,0.6593562292146329,Input-gene sensitivity,default,GLMPCA,R benchmark,20,2,,2000,,2.4463019371032715,780.18359375,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Raw HVG
5,0.9164964072969292,0.8725119340557365,0.8767759058903546,0.8682892349404722,0.1027232006444955,0.7456343651402746,Input-gene sensitivity,default,PCA,Python modern,20,0,,2000,,0.8090636730194092,324.83203125,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Log1p HVG
5,0.9195679982872588,0.8720861345578719,0.8753000904698854,0.8688956945193879,0.1013534111625855,0.7484277223501321,Input-gene sensitivity,default,PCA,Python modern,20,1,,2000,,0.9332160949707032,326.33984375,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Log1p HVG
5,0.9076276412094252,0.8594777032246916,0.8637830311415302,0.8552150802889258,0.1017093343292046,0.7459605014070094,Input-gene sensitivity,default,PCA,Python modern,20,2,,2000,,0.874211311340332,330.07421875,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Log1p HVG
5,0.8023709595917762,0.7430103649778464,0.7503117188398404,0.7358497419721138,0.4378208510372724,0.6068863989085017,Input-gene sensitivity,default,UMAP,Python modern,2,0,,2000,,16.745487213134766,945.72265625,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,500.0,500.0,3000.0,500.0,Log1p HVG + PCA50
5,0.8018826184348722,0.7375843479818948,0.743298594938765,0.7319572894321058,0.4244108547857511,0.6094279440607147,Input-gene sensitivity,default,UMAP,Python modern,2,1,,2000,,5.034855365753174,971.19140625,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,500.0,500.0,3000.0,500.0,Log1p HVG + PCA50
5,0.7665881298701789,0.7147213067289845,0.7229037827835322,0.7067219907696345,0.4330096217293164,0.6077542508740513,Input-gene sensitivity,default,UMAP,Python modern,2,2,,2000,,5.104198694229126,971.19140625,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,500.0,500.0,3000.0,500.0,Log1p HVG + PCA50
5,0.8694110350918396,0.8179452798993727,0.8238333128133374,0.8121408146356186,0.0855606759120499,0.7944734288394304,Input-gene sensitivity,default,scGBM,R benchmark,20,0,,2000,,4.836319208145142,780.19140625,2000.0,5000.0,scGBM,scGBM,scGBM,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Raw HVG
5,0.8683595141859789,0.8169607901753122,0.8229392106285909,0.8110686063027889,0.0855446220080852,0.7944901168244223,Input-gene sensitivity,default,scGBM,R benchmark,20,1,,2000,,4.83071756362915,780.20703125,2000.0,5000.0,scGBM,scGBM,scGBM,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Raw HVG
5,0.8679582544637979,0.8170556803340644,0.8229548830502763,0.811240450402169,0.0855206486000082,0.794167255052443,Input-gene sensitivity,default,scGBM,R benchmark,20,2,,2000,,4.811013460159302,780.20703125,2000.0,5000.0,scGBM,scGBM,scGBM,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Raw HVG
5,0.5766022348628317,0.5438059070643158,0.5531733028305047,0.5347504819827699,0.0903526614901395,0.65843945595634,Input-gene sensitivity,default,scVI,Python modern,20,0,20.0,2000,,5.859942436218262,717.6875,2000.0,5000.0,scVI,scVI,scVI,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Raw HVG
5,0.5816151883032014,0.556548497854317,0.5665792854290854,0.5468667041805604,0.1003171024252832,0.6691863051078707,Input-gene sensitivity,default,scVI,Python modern,20,1,20.0,2000,,3.37447452545166,761.16015625,2000.0,5000.0,scVI,scVI,scVI,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Raw HVG
5,0.6713290936068103,0.5927976309010518,0.5988209002633708,0.586894325574539,0.1045751684899548,0.6561314573207129,Input-gene sensitivity,default,scVI,Python modern,20,2,20.0,2000,,3.3389039039611816,777.09765625,2000.0,5000.0,scVI,scVI,scVI,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Raw HVG
5,0.7038819393385879,0.6589164117681028,0.6692229810572075,0.6489224863381414,0.3437722090467323,0.6317773769932634,Input-gene sensitivity,default,t-SNE,Python modern,2,0,,2000,,3.4703798294067383,974.19140625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,500.0,500.0,3000.0,500.0,Log1p HVG + PCA50
5,0.6395482626585401,0.6340301597510872,0.6453253671205367,0.623123553392558,0.3070265385316777,0.6299775475398652,Input-gene sensitivity,default,t-SNE,Python modern,2,1,,2000,,3.644784688949585,974.359375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,500.0,500.0,3000.0,500.0,Log1p HVG + PCA50
5,0.6894552468542717,0.6625041998661558,0.6744569966445271,0.6509676831356334,0.3463468130226423,0.6337350132173616,Input-gene sensitivity,default,t-SNE,Python modern,2,2,,2000,,3.3427741527557373,976.44921875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,500.0,500.0,3000.0,500.0,Log1p HVG + PCA50
5,0.3146255294246898,0.3378186357201105,0.3456851459642494,0.3303021845540978,0.0502716814280344,0.6532601432591456,Input-gene sensitivity,default,GLMPCA,R benchmark,20,0,,2000,,3.8521478176116943,1063.28515625,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,1000.0,1000.0,3000.0,1000.0,Raw HVG
5,0.2337333941210791,0.2284423867324713,0.2334544518506371,0.2236410077690584,0.0221662178065919,0.6541394815383303,Input-gene sensitivity,default,GLMPCA,R benchmark,20,1,,2000,,3.900524854660034,1063.28515625,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,1000.0,1000.0,3000.0,1000.0,Raw HVG
5,0.2879822913139462,0.2659193626176693,0.2712767838855874,0.2607694497641644,0.0332632135069378,0.6531192802933401,Input-gene sensitivity,default,GLMPCA,R benchmark,20,2,,2000,,3.9129292964935294,1063.28515625,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,1000.0,1000.0,3000.0,1000.0,Raw HVG
5,0.9907301400781592,0.9816668547505352,0.9822812996969774,0.9810531780291956,0.1455304113253135,0.7188701117080243,Input-gene sensitivity,default,PCA,Python modern,20,0,,2000,,0.940227508544922,1015.07421875,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,1000.0,1000.0,3000.0,1000.0,Log1p HVG
5,0.988654963109862,0.9766161915982956,0.9768878805628314,0.9763446537142912,0.1457076298362523,0.7146599641852136,Input-gene sensitivity,default,PCA,Python modern,20,1,,2000,,0.9838602542877196,1015.07421875,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,1000.0,1000.0,3000.0,1000.0,Log1p HVG
5,0.9913255494202736,0.981405541076905,0.981732098864203,0.9810792004660206,0.1456479770243775,0.7145166624030016,Input-gene sensitivity,default,PCA,Python modern,20,2,,2000,,0.9600720405578612,1015.1796875,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,1000.0,1000.0,3000.0,1000.0,Log1p HVG
5,0.9588256698084012,0.9242900262102048,0.9247497280000648,0.923830781237426,0.6483490556849205,0.6046996759614565,Input-gene sensitivity,default,UMAP,Python modern,2,0,,2000,,5.10680890083313,1063.28515625,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,1000.0,1000.0,3000.0,1000.0,Log1p HVG + PCA50
5,0.954157759300168,0.9187650435295862,0.917891519743596,0.9196402315005938,0.6621623248934007,0.6038385264773599,Input-gene sensitivity,default,UMAP,Python modern,2,1,,2000,,5.105658531188965,1063.28515625,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,1000.0,1000.0,3000.0,1000.0,Log1p HVG + PCA50
5,0.9550021000913044,0.9213982269802912,0.921204273887587,0.9215922617611182,0.6275605121472729,0.6039179926664962,Input-gene sensitivity,default,UMAP,Python modern,2,2,,2000,,5.102001428604126,1063.28515625,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,1000.0,1000.0,3000.0,1000.0,Log1p HVG + PCA50
5,0.96612359843879,0.9374530789702088,0.9386390556144788,0.9362700955226564,0.1149521565182986,0.7878233307751343,Input-gene sensitivity,default,scGBM,R benchmark,20,0,,2000,,6.487312078475952,1063.28515625,2000.0,5000.0,scGBM,scGBM,scGBM,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,1000.0,1000.0,3000.0,1000.0,Raw HVG
5,0.9667767156734502,0.938664454652481,0.9397974831908056,0.9375341548037944,0.1155139347645181,0.7879359171143515,Input-gene sensitivity,default,scGBM,R benchmark,20,1,,2000,,6.462228059768677,1063.28515625,2000.0,5000.0,scGBM,scGBM,scGBM,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,1000.0,1000.0,3000.0,1000.0,Raw HVG
5,0.9648244783146436,0.9365985468204534,0.9381613544302976,0.9350409372628125,0.1152663143311198,0.7884085358574231,Input-gene sensitivity,default,scGBM,R benchmark,20,2,,2000,,6.5526957511901855,1063.28515625,2000.0,5000.0,scGBM,scGBM,scGBM,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,1000.0,1000.0,3000.0,1000.0,Raw HVG
5,0.6811943096557539,0.635401413718592,0.6442319818095937,0.6268096556246471,0.1499166190356647,0.6298833887609789,Input-gene sensitivity,default,scVI,Python modern,20,0,20.0,2000,,5.6966962814331055,1017.875,2000.0,5000.0,scVI,scVI,scVI,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,1000.0,1000.0,3000.0,1000.0,Raw HVG
5,0.5511848010473773,0.5189610957172849,0.5289798167630061,0.5093148238132628,0.1165849791405384,0.6287617975611836,Input-gene sensitivity,default,scVI,Python modern,20,1,20.0,2000,,5.707661867141724,1030.6875,2000.0,5000.0,scVI,scVI,scVI,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,1000.0,1000.0,3000.0,1000.0,Raw HVG
5,0.5764314678080418,0.5677891412553987,0.578343598067155,0.55761300648994,0.1292668640747459,0.6260399334868252,Input-gene sensitivity,default,scVI,Python modern,20,2,20.0,2000,,5.650528907775879,1053.01171875,2000.0,5000.0,scVI,scVI,scVI,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,1000.0,1000.0,3000.0,1000.0,Raw HVG
5,0.9282575185952616,0.885389596855119,0.8896944304735763,0.8811262209720915,0.5054782022699257,0.6263472414087149,Input-gene sensitivity,default,t-SNE,Python modern,2,0,,2000,,3.816505432128906,1063.28515625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,1000.0,1000.0,3000.0,1000.0,Log1p HVG + PCA50
5,0.9050936053679658,0.8626821575344823,0.8674475088043833,0.8579688774361152,0.4877031132740355,0.6283023279611153,Input-gene sensitivity,default,t-SNE,Python modern,2,1,,2000,,3.44921350479126,1063.28515625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,1000.0,1000.0,3000.0,1000.0,Log1p HVG + PCA50
5,0.9171632855253014,0.873429460607917,0.8782315242880679,0.868679625553953,0.4889336164623511,0.6250570137290015,Input-gene sensitivity,default,t-SNE,Python modern,2,2,,2000,,3.5007901191711426,1063.28515625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,1000.0,1000.0,3000.0,1000.0,Log1p HVG + PCA50
5,0.5452986334757584,0.5757624716333705,0.5882336195313194,0.5638091472598065,0.151945669408,0.6777289161763451,Input-gene sensitivity,default,GLMPCA,R benchmark,20,0,,2000,,6.494994640350342,1153.9140625,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,2000.0,2000.0,3000.0,2000.0,Raw HVG
5,0.5937383068313217,0.5971893261388249,0.609460590067606,0.5854024637006282,0.1500375493995348,0.6729399931781359,Input-gene sensitivity,default,GLMPCA,R benchmark,20,1,,2000,,6.5190606117248535,1153.9140625,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,2000.0,2000.0,3000.0,2000.0,Raw HVG
5,0.5815023165449117,0.6345552916411366,0.6478634267205865,0.621782891821717,0.2161947872893768,0.6706124243199454,Input-gene sensitivity,default,GLMPCA,R benchmark,20,2,,2000,,6.422154426574707,1153.9140625,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,2000.0,2000.0,3000.0,2000.0,Raw HVG
5,1.0,1.0,1.0,1.0,0.2252968893927217,0.715861746397203,Input-gene sensitivity,default,PCA,Python modern,20,0,,2000,,1.022592306137085,1078.37890625,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,2000.0,2000.0,3000.0,2000.0,Log1p HVG
5,1.0,1.0,1.0,1.0,0.2234220481048606,0.7141750746141383,Input-gene sensitivity,default,PCA,Python modern,20,1,,2000,,1.0097177028656006,1078.37890625,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,2000.0,2000.0,3000.0,2000.0,Log1p HVG
5,1.0,1.0,1.0,1.0,0.2245819111893163,0.7132765583695745,Input-gene sensitivity,default,PCA,Python modern,20,2,,2000,,0.9235961437225342,1078.37890625,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,2000.0,2000.0,3000.0,2000.0,Log1p HVG
5,0.998737878501162,0.9977149694325488,0.9978358692054852,0.9975940989529756,0.8762791541052163,0.6026789630766607,Input-gene sensitivity,default,UMAP,Python modern,2,0,,2000,,5.195720434188843,1153.921875,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,2000.0,2000.0,3000.0,2000.0,Log1p HVG + PCA50
5,0.9972705657159572,0.9953930897480002,0.9952334470925756,0.9955527836273186,0.9147095603406326,0.6065774196299138,Input-gene sensitivity,default,UMAP,Python modern,2,1,,2000,,5.248464345932007,1153.921875,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,2000.0,2000.0,3000.0,2000.0,Log1p HVG + PCA50
5,0.9988537568206984,0.997738247912228,0.9976399312177318,0.9978365839867126,0.9196037440106404,0.6050586680310395,Input-gene sensitivity,default,UMAP,Python modern,2,2,,2000,,5.149436473846436,1153.921875,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,2000.0,2000.0,3000.0,2000.0,Log1p HVG + PCA50
5,0.998182065700542,0.9956745106819492,0.9959163935243792,0.9954327453054096,0.1074596254843416,0.7423587447770104,Input-gene sensitivity,default,scGBM,R benchmark,20,0,,2000,,13.169090032577516,1153.9140625,2000.0,5000.0,scGBM,scGBM,scGBM,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,2000.0,2000.0,3000.0,2000.0,Raw HVG
5,0.9988660056777412,0.9977766774730176,0.9979590264233552,0.9975943951487924,0.1100047529536834,0.7445072738125693,Input-gene sensitivity,default,scGBM,R benchmark,20,1,,2000,,15.558840036392212,1153.921875,2000.0,5000.0,scGBM,scGBM,scGBM,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,2000.0,2000.0,3000.0,2000.0,Raw HVG
5,0.9975008856844724,0.9940230577056546,0.994322968371535,0.993723327905124,0.1075950691268313,0.743398072823399,Input-gene sensitivity,default,scGBM,R benchmark,20,2,,2000,,13.292630672454834,1153.921875,2000.0,5000.0,scGBM,scGBM,scGBM,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,2000.0,2000.0,3000.0,2000.0,Raw HVG
5,0.732955825021359,0.7620718502209582,0.7768157479319217,0.7478772036521113,0.2345368406928315,0.6176036411699497,Input-gene sensitivity,default,scVI,Python modern,20,0,20.0,2000,,7.87396764755249,1094.6640625,2000.0,5000.0,scVI,scVI,scVI,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,2000.0,2000.0,3000.0,2000.0,Raw HVG
5,0.8837404787353155,0.831831440435654,0.8330510589906382,0.8306153877962885,0.2946643776283966,0.617157167220943,Input-gene sensitivity,default,scVI,Python modern,20,1,20.0,2000,,7.90265679359436,1132.734375,2000.0,5000.0,scVI,scVI,scVI,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,2000.0,2000.0,3000.0,2000.0,Raw HVG
5,0.8408000739991727,0.7775394516045986,0.7809445691119585,0.774163899546009,0.2976908918113843,0.6282662658821523,Input-gene sensitivity,default,scVI,Python modern,20,2,20.0,2000,,7.868234395980835,1145.9375,2000.0,5000.0,scVI,scVI,scVI,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,2000.0,2000.0,3000.0,2000.0,Raw HVG
5,1.0,1.0,1.0,1.0,0.7352333124680202,0.6364266308518802,Input-gene sensitivity,default,t-SNE,Python modern,2,0,,2000,,3.494722843170166,1153.9609375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,2000.0,2000.0,3000.0,2000.0,Log1p HVG + PCA50
5,0.9977196097513616,0.9955151196307724,0.9955989576410872,0.995431295739034,0.7359777328178645,0.634156425343225,Input-gene sensitivity,default,t-SNE,Python modern,2,1,,2000,,3.433113574981689,1153.97265625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,2000.0,2000.0,3000.0,2000.0,Log1p HVG + PCA50
5,0.9957299170293374,0.9910975651757274,0.9911956329215956,0.9909995168333576,0.7323493394180318,0.6366697876694807,Input-gene sensitivity,default,t-SNE,Python modern,2,2,,2000,,3.5360629558563232,1153.98828125,2000.0,5000.0,t-SNE,t-SNE,t-SNE,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,2000.0,2000.0,3000.0,2000.0,Log1p HVG + PCA50
5,0.0796815819134865,0.0876699385971522,0.0896237942448974,0.085799455953556,-0.0032637075585599,0.5789868082203462,Input-gene sensitivity,default,GLMPCA,R benchmark,20,0,,2000,,13.28516173362732,1287.375,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,3000.0,3000.0,3000.0,3000.0,Raw HVG
5,0.0950298982574452,0.1013010931384406,0.103637991980422,0.0990672582610508,-0.0005566874585883,0.5810476507205593,Input-gene sensitivity,default,GLMPCA,R benchmark,20,1,,2000,,13.34606671333313,1287.41015625,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,3000.0,3000.0,3000.0,3000.0,Raw HVG
5,0.1282863191415654,0.1413448154349844,0.144579762561147,0.1382514629164384,0.0070697808252028,0.5848935021744692,Input-gene sensitivity,default,GLMPCA,R benchmark,20,2,,2000,,13.48555326461792,1287.59765625,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,3000.0,3000.0,3000.0,3000.0,Raw HVG
5,1.0,1.0,1.0,1.0,0.3524570353246399,0.7163052698899974,Input-gene sensitivity,default,PCA,Python modern,20,0,,2000,,1.0377840995788574,1170.1484375,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,3000.0,3000.0,3000.0,3000.0,Log1p HVG
5,1.0,1.0,1.0,1.0,0.3516607901671697,0.7149338023364884,Input-gene sensitivity,default,PCA,Python modern,20,1,,2000,,1.0790727138519287,1170.2578125,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,3000.0,3000.0,3000.0,3000.0,Log1p HVG
5,1.0,1.0,1.0,1.0,0.3532246395021259,0.7159498934083739,Input-gene sensitivity,default,PCA,Python modern,20,2,,2000,,0.9837400913238524,1170.2578125,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,3000.0,3000.0,3000.0,3000.0,Log1p HVG
5,1.0,1.0,1.0,1.0,0.9316860912925656,0.6040876268440352,Input-gene sensitivity,default,UMAP,Python modern,2,0,,2000,,5.392667293548584,1287.61328125,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,3000.0,3000.0,3000.0,3000.0,Log1p HVG + PCA50
5,1.0,1.0,1.0,1.0,0.9409946941103716,0.6063416133708536,Input-gene sensitivity,default,UMAP,Python modern,2,1,,2000,,5.2387285232543945,1287.61328125,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,3000.0,3000.0,3000.0,3000.0,Log1p HVG + PCA50
5,1.0,1.0,1.0,1.0,0.927368546347276,0.606038799351923,Input-gene sensitivity,default,UMAP,Python modern,2,2,,2000,,5.342270374298096,1287.61328125,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,3000.0,3000.0,3000.0,3000.0,Log1p HVG + PCA50
5,0.9991581860451372,0.9978442880500716,0.9979590264233552,0.997729576057392,0.0976375906382967,0.7264995309968449,Input-gene sensitivity,default,scGBM,R benchmark,20,0,,2000,,25.22593116760254,1287.61328125,2000.0,5000.0,scGBM,scGBM,scGBM,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,3000.0,3000.0,3000.0,3000.0,Raw HVG
5,0.9991581860451372,0.9978442880500716,0.9979590264233552,0.997729576057392,0.0974203959662916,0.7264911145220432,Input-gene sensitivity,default,scGBM,R benchmark,20,1,,2000,,25.26090812683105,1287.61328125,2000.0,5000.0,scGBM,scGBM,scGBM,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,3000.0,3000.0,3000.0,3000.0,Raw HVG
5,1.0,1.0,1.0,1.0,0.0953177282007746,0.7267380830561951,Input-gene sensitivity,default,scGBM,R benchmark,20,2,,2000,,24.862363815307617,1287.61328125,2000.0,5000.0,scGBM,scGBM,scGBM,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,3000.0,3000.0,3000.0,3000.0,Raw HVG
5,0.9687078447795544,0.940963252993194,0.9415935633889068,0.9403337859027848,0.3978145292050936,0.6358331457320713,Input-gene sensitivity,default,scVI,Python modern,20,0,20.0,2000,,10.290913581848145,1193.89453125,2000.0,5000.0,scVI,scVI,scVI,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,3000.0,3000.0,3000.0,3000.0,Raw HVG
