dimension,median,q25,q75,n,metric,panel,method,median_ari,median_ari_2d,median_ari_50d,delta_50d_minus_2d,dataset_or_summary,pca50_minus_direct_ari,hvg_requested,source,work_package,dataset_id,seed,runtime_seconds,records,methods,median_sensitivity,family
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,11.075277090072632,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,10.98054313659668,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,10.996514558792114,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,11.234135150909424,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,11.232536315917969,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,11.450751543045044,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,11.047486305236816,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,11.131003856658936,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,10.99966049194336,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,10.935320615768433,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,10.955060243606567,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,10.959193706512451,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,11.279583930969238,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,11.266846418380736,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,11.202863931655884,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,11.028146028518677,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,11.033038139343262,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,11.062763452529907,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,11.19550371170044,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,11.169989824295044,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,11.222951650619509,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,10.516363382339478,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,10.876495122909546,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,10.629110097885132,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,10.569464683532717,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,10.627009630203249,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,10.628254175186155,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,10.752447366714478,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,10.62048602104187,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,10.647778272628784,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,10.681602239608765,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,10.683870315551758,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,10.923794984817505,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,11.011074542999268,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,10.93213438987732,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,10.97347617149353,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,12.852500438690186,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,12.87116241455078,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,12.34843683242798,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,12.813117027282717,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,12.869637250900269,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,12.888311386108398,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,12.85785698890686,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,12.93284559249878,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,13.108264923095703,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,12.945556640625,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,13.023674011230469,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,12.911122798919678,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,13.291013717651367,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,13.193904876708984,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,13.193548679351808,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,19.02271151542664,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,11.70647954940796,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,19.152836561203003,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,11.815969467163086,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,11.779138326644896,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,11.7664897441864,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,11.814890384674072,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,11.892682790756226,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,11.893872499465942,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,11.933347463607788,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,11.806257724761965,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,11.877983331680298,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,12.25187873840332,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,12.093635559082031,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,12.04660987854004,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,10.005040884017944,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,9.8719220161438,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,9.965215921401978,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,10.00301480293274,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,10.051874160766602,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,10.034237623214722,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,10.156126022338867,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,10.146049976348875,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,10.084916114807127,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,10.082062005996704,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,10.170504808425903,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,10.107172966003418,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,6.809028387069702,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,6.758248567581177,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,10.23196291923523,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,11.493176460266112,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,11.304891586303713,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,11.33794116973877,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,16.890723705291748,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,16.000373363494873,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,16.3607759475708,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,30.137973070144653,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,29.968499422073364,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,30.186294317245483,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,74.80660223960876,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,74.31438779830933,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,74.71429181098938,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,349.16363644599915,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,349.4407866001129,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,355.7405138015747,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,11.404946088790894,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,11.417595148086548,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,11.338011741638184,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,16.174763202667236,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,16.175328254699707,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,16.219274044036865,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,29.907378435134888,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,29.974314212799072,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,29.957108736038208,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,74.50416135787964,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,75.01648879051208,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,74.15981578826904,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,349.4593319892884,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,349.51813554763794,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,349.1105959415436,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,11.46108889579773,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,11.419520854949951,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,11.310359954833984,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,16.31191062927246,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,16.083429098129272,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,16.22816777229309,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,30.326322317123413,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,30.062310218811035,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,29.537050247192383,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,75.48506808280945,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,75.6304235458374,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,75.00634789466858,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,351.13891792297363,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,352.6391406059265,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,352.14968848228455,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,11.52531623840332,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,11.449426889419556,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,11.437854528427124,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,16.403502225875854,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,16.381282806396484,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,16.33666706085205,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,30.355778455734253,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,30.50860977172852,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,30.175387382507324,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,75.15692114830017,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,75.22719693183899,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,75.38749623298645,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,353.3949840068817,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,352.42250537872314,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,357.0552773475647,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,10.87247395515442,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,10.970571279525757,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,10.993299722671509,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,15.508246660232544,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,15.37929654121399,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,15.496230363845823,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,28.31605291366577,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,28.27822637557984,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,28.278924703598022,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,69.79690074920654,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,70.09522342681885,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,69.61848664283752,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,323.6563000679016,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,324.98371839523315,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,322.76266717910767,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,14.242160320281982,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,14.652780055999756,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,14.254885911941528,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,21.74034595489502,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,20.26827120780945,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,22.88928461074829,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,36.11699652671814,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,36.5440309047699,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,35.98535704612732,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,80.01483798027039,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,79.80214262008667,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,80.18521571159363,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,334.02445125579834,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,332.3738236427307,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,334.1319508552551,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,11.946772813796995,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,11.887543439865112,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,11.86378526687622,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,17.111197233200073,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,16.94760274887085,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,17.01635432243347,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,31.824958562850952,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,31.6971402168274,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,31.477013111114506,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,79.42072916030884,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,79.41804122924805,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,79.46890878677368,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,380.5281834602356,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,375.5900299549103,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,376.2464499473572,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,10.341658115386965,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,10.26156210899353,,,,
2,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,10.309488534927368,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,14.745412588119509,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,14.441745281219482,,,,
5,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,14.57214069366455,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,26.545473337173465,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,26.385490894317627,,,,
10,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,26.48887729644776,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,63.854642152786255,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,63.83149576187134,,,,
20,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,64.25848746299744,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,289.84437918663025,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,290.3657202720642,,,,
50,,,,,,f,pCMF,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,289.94695258140564,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,20.76799511909485,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,20.30330991744995,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,20.382713079452515,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,20.84626030921936,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,20.77386236190796,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,20.5787045955658,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,22.288894176483154,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,22.04963517189026,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,22.22928667068481,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,25.402462244033813,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,25.700065851211548,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,28.851449489593502,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,35.09427571296692,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,57.92271614074707,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,78.48953795433044,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,41.336891651153564,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,39.5240969657898,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,49.43712329864502,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,61.78454828262329,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,52.46530771255493,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,44.49786305427551,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,57.87725615501404,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,64.08347630500793,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,49.80468416213989,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,80.60814380645752,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,75.12469458580017,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,75.05053472518921,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,86.21134972572327,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,138.92548632621765,,,,
