method_id,method_raw,parent_method,metric,value,dataset_category,dataset_id,structure_table,method_order,collection,sim_axis
EDGE,EDGE,EDGE,Qglobal,0.809,scDesign3,PANCREAS,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,Qlocal,0.401,scDesign3,PANCREAS,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,centroid_distance,0.928,scDesign3,PANCREAS,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,k-nearest,0.75,scDesign3,PANCREAS,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,kmax,433.0,scDesign3,PANCREAS,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,random_triplet,0.761,scDesign3,PANCREAS,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,spearman,0.599,scDesign3,PANCREAS,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,svm,0.827,scDesign3,PANCREAS,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,AUC,0.8,scDesign3,SCGEMMETH,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,Pearson,0.889,scDesign3,SCGEMMETH,dr3,19,scDesign3,other
EDGE,EDGE,EDGE,Qglobal,0.86,scDesign3,SCGEMMETH,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,Qlocal,0.437,scDesign3,SCGEMMETH,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,centroid_distance,1.0,scDesign3,SCGEMMETH,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,k-nearest,1.0,scDesign3,SCGEMMETH,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,kmax,19.0,scDesign3,SCGEMMETH,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,random_triplet,0.868,scDesign3,SCGEMMETH,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,spearman,0.91,scDesign3,SCGEMMETH,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,svm,0.69,scDesign3,SCGEMMETH,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,AUC,0.8,scDesign3,SCGEMRNA,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,Pearson,0.862,scDesign3,SCGEMRNA,dr3,19,scDesign3,other
EDGE,EDGE,EDGE,Qglobal,0.868,scDesign3,SCGEMRNA,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,Qlocal,0.515,scDesign3,SCGEMRNA,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,centroid_distance,0.95,scDesign3,SCGEMRNA,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,k-nearest,1.0,scDesign3,SCGEMRNA,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,kmax,32.0,scDesign3,SCGEMRNA,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,random_triplet,0.815,scDesign3,SCGEMRNA,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,spearman,0.859,scDesign3,SCGEMRNA,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,svm,0.79,scDesign3,SCGEMRNA,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,AUC,0.519,scDesign3,SCIATAC,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,Pearson,0.151,scDesign3,SCIATAC,dr3,19,scDesign3,other
EDGE,EDGE,EDGE,Qglobal,0.823,scDesign3,SCIATAC,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,Qlocal,0.327,scDesign3,SCIATAC,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,centroid_distance,0.448,scDesign3,SCIATAC,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,k-nearest,0.472,scDesign3,SCIATAC,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,kmax,2461.0,scDesign3,SCIATAC,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,random_triplet,0.54,scDesign3,SCIATAC,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,spearman,0.161,scDesign3,SCIATAC,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,svm,0.467,scDesign3,SCIATAC,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,AUC,0.524,scDesign3,SLIDE,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,Pearson,0.084,scDesign3,SLIDE,dr3,19,scDesign3,other
EDGE,EDGE,EDGE,Qglobal,0.73,scDesign3,SLIDE,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,Qlocal,0.248,scDesign3,SLIDE,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,centroid_distance,0.515,scDesign3,SLIDE,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,k-nearest,0.394,scDesign3,SLIDE,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,kmax,9974.0,scDesign3,SLIDE,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,random_triplet,0.529,scDesign3,SLIDE,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,spearman,0.173,scDesign3,SLIDE,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,svm,0.51,scDesign3,SLIDE,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,AUC,0.522,scDesign3,VISIUM,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,Pearson,-0.01,scDesign3,VISIUM,dr3,19,scDesign3,other
EDGE,EDGE,EDGE,Qglobal,0.573,scDesign3,VISIUM,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,Qlocal,0.163,scDesign3,VISIUM,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,centroid_distance,0.376,scDesign3,VISIUM,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,k-nearest,0.267,scDesign3,VISIUM,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,kmax,337.0,scDesign3,VISIUM,dr2,19,scDesign3,other
EDGE,EDGE,EDGE,random_triplet,0.497,scDesign3,VISIUM,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,spearman,-0.03,scDesign3,VISIUM,dr1,19,scDesign3,other
EDGE,EDGE,EDGE,svm,0.398,scDesign3,VISIUM,dr1,19,scDesign3,other
SPDR,SPDR,SPDR,AUC,0.512,SIMLR,Pollen,dr2,20,SIMLR,other
SPDR,SPDR,SPDR,Pearson,-0.133,SIMLR,Pollen,dr3,20,SIMLR,other
SPDR,SPDR,SPDR,Qglobal,0.534,SIMLR,Pollen,dr2,20,SIMLR,other
SPDR,SPDR,SPDR,Qlocal,0.266,SIMLR,Pollen,dr2,20,SIMLR,other
SPDR,SPDR,SPDR,centroid_distance,0.183,SIMLR,Pollen,dr1,20,SIMLR,other
SPDR,SPDR,SPDR,k-nearest,0.545,SIMLR,Pollen,dr1,20,SIMLR,other
SPDR,SPDR,SPDR,kmax,21.0,SIMLR,Pollen,dr2,20,SIMLR,other
SPDR,SPDR,SPDR,random_triplet,0.42,SIMLR,Pollen,dr1,20,SIMLR,other
SPDR,SPDR,SPDR,spearman,-0.192,SIMLR,Pollen,dr1,20,SIMLR,other
SPDR,SPDR,SPDR,svm,0.799,SIMLR,Pollen,dr1,20,SIMLR,other
SPDR,SPDR,SPDR,AUC,0.57,SIMLR,Usoskin,dr2,20,SIMLR,other
SPDR,SPDR,SPDR,Pearson,0.11,SIMLR,Usoskin,dr3,20,SIMLR,other
SPDR,SPDR,SPDR,Qglobal,0.634,SIMLR,Usoskin,dr2,20,SIMLR,other
SPDR,SPDR,SPDR,Qlocal,0.233,SIMLR,Usoskin,dr2,20,SIMLR,other
SPDR,SPDR,SPDR,centroid_distance,0.614,SIMLR,Usoskin,dr1,20,SIMLR,other
SPDR,SPDR,SPDR,k-nearest,0.0,SIMLR,Usoskin,dr1,20,SIMLR,other
SPDR,SPDR,SPDR,kmax,100.0,SIMLR,Usoskin,dr2,20,SIMLR,other
SPDR,SPDR,SPDR,random_triplet,0.544,SIMLR,Usoskin,dr1,20,SIMLR,other
SPDR,SPDR,SPDR,spearman,0.03,SIMLR,Usoskin,dr1,20,SIMLR,other
SPDR,SPDR,SPDR,svm,0.984,SIMLR,Usoskin,dr1,20,SIMLR,other
SPDR,SPDR,SPDR,AUC,0.775,TI,DA1_horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.559,TI,DA1_horns,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.838,TI,DA1_horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.424,TI,DA1_horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.988,TI,DA1_horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.8,TI,DA1_horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,41.0,TI,DA1_horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.8,TI,DA1_horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.823,TI,DA1_horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.964,TI,DA1_horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.794,TI,DC3_VA1d_horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.525,TI,DC3_VA1d_horns,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.864,TI,DC3_VA1d_horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.508,TI,DC3_VA1d_horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.887,TI,DC3_VA1d_horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.778,TI,DC3_VA1d_horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,31.0,TI,DC3_VA1d_horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.802,TI,DC3_VA1d_horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.833,TI,DC3_VA1d_horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.518,TI,DC3_VA1d_horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.784,TI,ICM,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.714,TI,ICM,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.814,TI,ICM,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.56,TI,ICM,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.835,TI,ICM,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.733,TI,ICM,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,29.0,TI,ICM,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.777,TI,ICM,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.689,TI,ICM,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.846,TI,ICM,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.782,TI,blastocyst,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.602,TI,blastocyst,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.804,TI,blastocyst,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.571,TI,blastocyst,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.728,TI,blastocyst,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.795,TI,blastocyst,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,31.0,TI,blastocyst,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.756,TI,blastocyst,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.572,TI,blastocyst,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.882,TI,blastocyst,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.608,TI,combination-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.33,TI,combination-1,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.661,TI,combination-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.2,TI,combination-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.746,TI,combination-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.714,TI,combination-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,495.0,TI,combination-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.63,TI,combination-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.397,TI,combination-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.876,TI,combination-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.59,TI,combination-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.201,TI,combination-2,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.619,TI,combination-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.142,TI,combination-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.715,TI,combination-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.694,TI,combination-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,264.0,TI,combination-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.605,TI,combination-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.236,TI,combination-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.761,TI,combination-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.607,TI,combination-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.206,TI,combination-3,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.652,TI,combination-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.213,TI,combination-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.754,TI,combination-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.714,TI,combination-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,234.0,TI,combination-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.626,TI,combination-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.265,TI,combination-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.813,TI,combination-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.792,TI,epiblast,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.703,TI,epiblast,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.839,TI,epiblast,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.531,TI,epiblast,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.934,TI,epiblast,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.714,TI,epiblast,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,26.0,TI,epiblast,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.802,TI,epiblast,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.786,TI,epiblast,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.78,TI,epiblast,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.61,TI,epidermis,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.343,TI,epidermis,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.667,TI,epidermis,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.228,TI,epidermis,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.832,TI,epidermis,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,1.0,TI,epidermis,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,522.0,TI,epidermis,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.62,TI,epidermis,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.381,TI,epidermis,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.885,TI,epidermis,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.736,TI,horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.533,TI,horns,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.793,TI,horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.434,TI,horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.803,TI,horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.75,TI,horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,72.0,TI,horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.742,TI,horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.653,TI,horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.804,TI,horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.567,TI,muscle,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.215,TI,muscle,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.622,TI,muscle,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.153,TI,muscle,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,1.0,TI,muscle,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,1.0,TI,muscle,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,275.0,TI,muscle,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.59,TI,muscle,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.218,TI,muscle,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.81,TI,muscle,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.567,TI,neuron,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.179,TI,neuron,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.645,TI,neuron,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.178,TI,neuron,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.75,TI,neuron,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.786,TI,neuron,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,393.0,TI,neuron,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.589,TI,neuron,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.212,TI,neuron,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.728,TI,neuron,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.581,TI,pair-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.243,TI,pair-1,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.649,TI,pair-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.191,TI,pair-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.66,TI,pair-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.688,TI,pair-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,1560.0,TI,pair-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.604,TI,pair-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.277,TI,pair-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.908,TI,pair-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.569,TI,pair-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.263,TI,pair-2,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.687,TI,pair-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.227,TI,pair-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.559,TI,pair-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.667,TI,pair-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,2719.0,TI,pair-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.59,TI,pair-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.28,TI,pair-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.761,TI,pair-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.568,TI,pair-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.257,TI,pair-3,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.653,TI,pair-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.192,TI,pair-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.852,TI,pair-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.688,TI,pair-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,1576.0,TI,pair-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.585,TI,pair-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.291,TI,pair-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.908,TI,pair-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.552,TI,pair-4,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.166,TI,pair-4,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.636,TI,pair-4,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.185,TI,pair-4,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.564,TI,pair-4,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.6,TI,pair-4,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,1684.0,TI,pair-4,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.564,TI,pair-4,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.179,TI,pair-4,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.816,TI,pair-4,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.6,TI,parenchyme,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.205,TI,parenchyme,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.651,TI,parenchyme,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.205,TI,parenchyme,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,0.919,TI,parenchyme,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,0.6,TI,parenchyme,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,226.0,TI,parenchyme,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.608,TI,parenchyme,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.279,TI,parenchyme,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.858,TI,parenchyme,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.635,TI,phagocyte,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.426,TI,phagocyte,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.739,TI,phagocyte,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.309,TI,phagocyte,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,1.0,TI,phagocyte,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,1.0,TI,phagocyte,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,167.0,TI,phagocyte,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.663,TI,phagocyte,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.503,TI,phagocyte,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.928,TI,phagocyte,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.667,TI,pharynx,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.609,TI,pharynx,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.883,TI,pharynx,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.456,TI,pharynx,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,1.0,TI,pharynx,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,1.0,TI,pharynx,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,146.0,TI,pharynx,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.722,TI,pharynx,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.624,TI,pharynx,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.972,TI,pharynx,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.733,TI,trophectoderm,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Pearson,0.552,TI,trophectoderm,dr3,20,trajectory,other
SPDR,SPDR,SPDR,Qglobal,0.825,TI,trophectoderm,dr2,20,trajectory,other
SPDR,SPDR,SPDR,Qlocal,0.459,TI,trophectoderm,dr2,20,trajectory,other
SPDR,SPDR,SPDR,centroid_distance,1.0,TI,trophectoderm,dr1,20,trajectory,other
SPDR,SPDR,SPDR,k-nearest,1.0,TI,trophectoderm,dr1,20,trajectory,other
SPDR,SPDR,SPDR,kmax,19.0,TI,trophectoderm,dr2,20,trajectory,other
SPDR,SPDR,SPDR,random_triplet,0.798,TI,trophectoderm,dr1,20,trajectory,other
SPDR,SPDR,SPDR,spearman,0.667,TI,trophectoderm,dr1,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.903,TI,trophectoderm,dr1,20,trajectory,other
SPDR,SPDR,SPDR,AUC,0.725,VASC,Baron,dr2,20,VASC,other
SPDR,SPDR,SPDR,Pearson,0.628,VASC,Baron,dr3,20,VASC,other
SPDR,SPDR,SPDR,Qglobal,0.748,VASC,Baron,dr2,20,VASC,other
SPDR,SPDR,SPDR,Qlocal,0.453,VASC,Baron,dr2,20,VASC,other
SPDR,SPDR,SPDR,centroid_distance,0.552,VASC,Baron,dr1,20,VASC,other
SPDR,SPDR,SPDR,k-nearest,0.571,VASC,Baron,dr1,20,VASC,other
SPDR,SPDR,SPDR,kmax,689.0,VASC,Baron,dr2,20,VASC,other
SPDR,SPDR,SPDR,random_triplet,0.708,VASC,Baron,dr1,20,VASC,other
SPDR,SPDR,SPDR,spearman,0.606,VASC,Baron,dr1,20,VASC,other
SPDR,SPDR,SPDR,svm,0.343,VASC,Baron,dr1,20,VASC,other
SPDR,SPDR,SPDR,AUC,0.742,VASC,Biase,dr2,20,VASC,other
SPDR,SPDR,SPDR,Pearson,0.528,VASC,Biase,dr3,20,VASC,other
SPDR,SPDR,SPDR,Qglobal,0.83,VASC,Biase,dr2,20,VASC,other
SPDR,SPDR,SPDR,Qlocal,0.617,VASC,Biase,dr2,20,VASC,other
SPDR,SPDR,SPDR,centroid_distance,0.542,VASC,Biase,dr1,20,VASC,other
SPDR,SPDR,SPDR,k-nearest,0.5,VASC,Biase,dr1,20,VASC,other
SPDR,SPDR,SPDR,kmax,19.0,VASC,Biase,dr2,20,VASC,other
SPDR,SPDR,SPDR,random_triplet,0.754,VASC,Biase,dr1,20,VASC,other
SPDR,SPDR,SPDR,spearman,0.5,VASC,Biase,dr1,20,VASC,other
