parent_method,score,perturbation_axis,method_order,panel_source,method_id,method_raw,metric,value,dataset_category,dataset_id,structure_table,collection,sim_axis,clustering_algorithm
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.3,simulate,batch_0.4,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.5,simulate,batch_0.4,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,batch_0.4,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.67,simulate,batch_0.4,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.43,simulate,batch_0.4,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.45,simulate,batch_0.4,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.64,simulate,batch_0.4,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.59,simulate,batch_0.4,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.62,simulate,batch_0.4,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.26,simulate,batch_0.4,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.37,simulate,batch_0.6,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.51,simulate,batch_0.6,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.53,simulate,batch_0.6,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.52,simulate,batch_0.6,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.54,simulate,batch_0.6,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.28,simulate,batch_0.6,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.48,simulate,batch_0.6,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.97,simulate,batch_0.6,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.65,simulate,batch_0.6,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.38,simulate,batch_0.6,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.3,simulate,batch_0.6,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.5,simulate,batch_0.6,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.47,simulate,batch_0.6,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.48,simulate,batch_0.6,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.25,simulate,batch_0.6,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.34,simulate,batch_0.8,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.49,simulate,batch_0.8,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.5,simulate,batch_0.8,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.5,simulate,batch_0.8,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.51,simulate,batch_0.8,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.29,simulate,batch_0.8,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.48,simulate,batch_0.8,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.95,simulate,batch_0.8,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.63,simulate,batch_0.8,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.36,simulate,batch_0.8,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.33,simulate,batch_0.8,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.5,simulate,batch_0.8,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.5,simulate,batch_0.8,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.5,simulate,batch_0.8,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.44,simulate,batch_0.8,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.31,simulate,batch_1.0,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.42,simulate,batch_1.0,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.43,simulate,batch_1.0,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.43,simulate,batch_1.0,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.48,simulate,batch_1.0,,simulated,batch strength,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.23,simulate,batch_1.0,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.4,simulate,batch_1.0,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.82,simulate,batch_1.0,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.54,simulate,batch_1.0,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.29,simulate,batch_1.0,,simulated,batch strength,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.31,simulate,batch_1.0,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.45,simulate,batch_1.0,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.45,simulate,batch_1.0,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.45,simulate,batch_1.0,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.48,simulate,batch_1.0,,simulated,batch strength,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.95,simulate,batch_10,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.94,simulate,batch_10,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.96,simulate,batch_10,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.95,simulate,batch_10,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.54,simulate,batch_10,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.1,simulate,batch_10,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.37,simulate,batch_10,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,batch_10,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.54,simulate,batch_10,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.58,simulate,batch_10,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.1,simulate,batch_10,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.15,simulate,batch_10,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.15,simulate,batch_10,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.15,simulate,batch_10,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,-0.02,simulate,batch_10,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.86,simulate,batch_2,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.89,simulate,batch_2,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.92,simulate,batch_2,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.91,simulate,batch_2,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.65,simulate,batch_2,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.3,simulate,batch_2,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.5,simulate,batch_2,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,batch_2,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.67,simulate,batch_2,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.44,simulate,batch_2,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.47,simulate,batch_2,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.61,simulate,batch_2,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.58,simulate,batch_2,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.59,simulate,batch_2,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.31,simulate,batch_2,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.62,simulate,batch_4,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.77,simulate,batch_4,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.79,simulate,batch_4,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.78,simulate,batch_4,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.47,simulate,batch_4,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.33,simulate,batch_4,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.52,simulate,batch_4,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,batch_4,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.68,simulate,batch_4,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.8,simulate,batch_4,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.08,simulate,batch_4,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.24,simulate,batch_4,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.22,simulate,batch_4,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.23,simulate,batch_4,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,-0.06,simulate,batch_4,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.76,simulate,batch_6,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.82,simulate,batch_6,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.84,simulate,batch_6,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.83,simulate,batch_6,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.48,simulate,batch_6,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.24,simulate,batch_6,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.46,simulate,batch_6,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,batch_6,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.63,simulate,batch_6,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.78,simulate,batch_6,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.11,simulate,batch_6,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.2,simulate,batch_6,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.2,simulate,batch_6,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.2,simulate,batch_6,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.02,simulate,batch_6,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.69,simulate,batch_8,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.8,simulate,batch_8,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.83,simulate,batch_8,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.81,simulate,batch_8,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.51,simulate,batch_8,,simulated,batch number,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.18,simulate,batch_8,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.43,simulate,batch_8,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,batch_8,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.6,simulate,batch_8,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.77,simulate,batch_8,,simulated,batch number,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.07,simulate,batch_8,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.17,simulate,batch_8,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.15,simulate,batch_8,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.16,simulate,batch_8,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,-0.08,simulate,batch_8,,simulated,batch number,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.69,simulate,cell_100,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.72,simulate,cell_100,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.72,simulate,cell_100,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.72,simulate,cell_100,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.4,simulate,cell_100,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.76,simulate,cell_100,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.77,simulate,cell_100,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.76,simulate,cell_100,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.77,simulate,cell_100,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.4,simulate,cell_100,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.71,simulate,cell_100,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.72,simulate,cell_100,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.73,simulate,cell_100,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.73,simulate,cell_100,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.4,simulate,cell_100,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,1.0,simulate,cell_1k,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,1.0,simulate,cell_1k,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,cell_1k,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,1.0,simulate,cell_1k,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.84,simulate,cell_1k,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.47,simulate,cell_1k,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.61,simulate,cell_1k,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,cell_1k,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.76,simulate,cell_1k,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.38,simulate,cell_1k,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.51,simulate,cell_1k,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.76,simulate,cell_1k,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.69,simulate,cell_1k,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.72,simulate,cell_1k,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.4,simulate,cell_1k,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,1.0,simulate,cell_1w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,1.0,simulate,cell_1w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,cell_1w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,1.0,simulate,cell_1w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.83,simulate,cell_1w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.07,simulate,cell_1w,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.33,simulate,cell_1w,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,cell_1w,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.49,simulate,cell_1w,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.2,simulate,cell_1w,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.78,simulate,cell_1w,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.86,simulate,cell_1w,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.89,simulate,cell_1w,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.88,simulate,cell_1w,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.49,simulate,cell_1w,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,1.0,simulate,cell_2w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,1.0,simulate,cell_2w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,cell_2w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,1.0,simulate,cell_2w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.81,simulate,cell_2w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.11,simulate,cell_2w,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.37,simulate,cell_2w,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,cell_2w,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.54,simulate,cell_2w,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.22,simulate,cell_2w,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.69,simulate,cell_2w,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.86,simulate,cell_2w,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,0.84,simulate,cell_2w,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,0.85,simulate,cell_2w,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.48,simulate,cell_2w,,simulated,cells,spectral
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,1.0,simulate,cell_3w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,1.0,simulate,cell_3w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,HOMO,1.0,simulate,cell_3w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,NMI,1.0,simulate,cell_3w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,SIL,0.79,simulate,cell_3w,,simulated,cells,kmeans
t-SNE,,,23,sim_clustering,t-SNE,TSNE,ARI,0.09,simulate,cell_3w,,simulated,cells,louvain
t-SNE,,,23,sim_clustering,t-SNE,TSNE,COMP,0.35,simulate,cell_3w,,simulated,cells,louvain
