method_id,method_raw,parent_method,metric,value,dataset_category,dataset_id,structure_table,method_order,collection,sim_axis
SPDR,SPDR,SPDR,knn_10,0.938,TI,ICM,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.927,TI,ICM,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.857,TI,ICM,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.917,TI,ICM,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.892,TI,ICM,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.872,TI,ICM,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.846,TI,ICM,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.975,TI,blastocyst,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.973,TI,blastocyst,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.971,TI,blastocyst,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.976,TI,blastocyst,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.973,TI,blastocyst,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.971,TI,blastocyst,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.951,TI,blastocyst,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.925,TI,blastocyst,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.865,TI,blastocyst,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.938,TI,blastocyst,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.897,TI,blastocyst,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.854,TI,blastocyst,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.882,TI,blastocyst,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.822,TI,combination-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.81,TI,combination-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.8,TI,combination-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.721,TI,combination-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.722,TI,combination-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.723,TI,combination-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.878,TI,combination-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.88,TI,combination-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.879,TI,combination-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.853,TI,combination-1,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.85,TI,combination-1,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.847,TI,combination-1,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.876,TI,combination-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.837,TI,combination-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.819,TI,combination-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.807,TI,combination-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.68,TI,combination-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.683,TI,combination-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.684,TI,combination-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.753,TI,combination-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.758,TI,combination-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.764,TI,combination-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.696,TI,combination-2,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.689,TI,combination-2,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.682,TI,combination-2,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.761,TI,combination-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.884,TI,combination-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.868,TI,combination-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.856,TI,combination-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.708,TI,combination-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.718,TI,combination-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.722,TI,combination-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.842,TI,combination-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.84,TI,combination-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.836,TI,combination-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.791,TI,combination-3,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.786,TI,combination-3,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.782,TI,combination-3,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.813,TI,combination-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.949,TI,epiblast,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.944,TI,epiblast,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.935,TI,epiblast,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.93,TI,epiblast,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.948,TI,epiblast,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.95,TI,epiblast,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.929,TI,epiblast,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.884,TI,epiblast,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.774,TI,epiblast,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.895,TI,epiblast,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.86,TI,epiblast,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.823,TI,epiblast,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.78,TI,epiblast,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.827,TI,epidermis,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.806,TI,epidermis,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.79,TI,epidermis,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.725,TI,epidermis,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.729,TI,epidermis,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.732,TI,epidermis,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.906,TI,epidermis,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.907,TI,epidermis,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.907,TI,epidermis,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.882,TI,epidermis,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.879,TI,epidermis,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.875,TI,epidermis,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.885,TI,epidermis,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.915,TI,horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.909,TI,horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.903,TI,horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.917,TI,horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.928,TI,horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.93,TI,horns,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.908,TI,horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.896,TI,horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.877,TI,horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.865,TI,horns,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.833,TI,horns,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.807,TI,horns,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.804,TI,horns,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.81,TI,muscle,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.792,TI,muscle,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.78,TI,muscle,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.61,TI,muscle,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.615,TI,muscle,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.62,TI,muscle,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.841,TI,muscle,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.838,TI,muscle,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.84,TI,muscle,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.772,TI,muscle,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.771,TI,muscle,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.766,TI,muscle,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.81,TI,muscle,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.762,TI,neuron,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.734,TI,neuron,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.719,TI,neuron,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.629,TI,neuron,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.633,TI,neuron,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.634,TI,neuron,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.725,TI,neuron,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.736,TI,neuron,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.739,TI,neuron,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.669,TI,neuron,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.662,TI,neuron,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.652,TI,neuron,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.728,TI,neuron,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.895,TI,pair-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.876,TI,pair-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.862,TI,pair-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.67,TI,pair-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.675,TI,pair-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.678,TI,pair-1,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.908,TI,pair-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.918,TI,pair-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.917,TI,pair-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.879,TI,pair-1,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.879,TI,pair-1,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.878,TI,pair-1,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.908,TI,pair-1,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.854,TI,pair-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.833,TI,pair-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.818,TI,pair-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.644,TI,pair-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.647,TI,pair-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.649,TI,pair-2,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.801,TI,pair-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.806,TI,pair-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.809,TI,pair-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.747,TI,pair-2,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.746,TI,pair-2,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.746,TI,pair-2,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.761,TI,pair-2,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.852,TI,pair-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.827,TI,pair-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.809,TI,pair-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.644,TI,pair-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.647,TI,pair-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.65,TI,pair-3,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.909,TI,pair-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.908,TI,pair-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.907,TI,pair-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.871,TI,pair-3,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.87,TI,pair-3,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.869,TI,pair-3,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.908,TI,pair-3,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.797,TI,pair-4,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.779,TI,pair-4,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.766,TI,pair-4,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.618,TI,pair-4,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.622,TI,pair-4,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.625,TI,pair-4,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.825,TI,pair-4,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.836,TI,pair-4,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.837,TI,pair-4,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.769,TI,pair-4,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.77,TI,pair-4,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.769,TI,pair-4,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.816,TI,pair-4,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.87,TI,parenchyme,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.853,TI,parenchyme,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.841,TI,parenchyme,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.704,TI,parenchyme,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.712,TI,parenchyme,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.717,TI,parenchyme,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.869,TI,parenchyme,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.866,TI,parenchyme,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.865,TI,parenchyme,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.818,TI,parenchyme,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.815,TI,parenchyme,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.81,TI,parenchyme,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.858,TI,parenchyme,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.855,TI,phagocyte,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.828,TI,phagocyte,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.813,TI,phagocyte,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.769,TI,phagocyte,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.772,TI,phagocyte,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.772,TI,phagocyte,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.935,TI,phagocyte,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.932,TI,phagocyte,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.931,TI,phagocyte,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.917,TI,phagocyte,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.916,TI,phagocyte,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.915,TI,phagocyte,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.928,TI,phagocyte,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.82,TI,pharynx,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.8,TI,pharynx,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.796,TI,pharynx,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.738,TI,pharynx,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.757,TI,pharynx,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.767,TI,pharynx,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.966,TI,pharynx,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.966,TI,pharynx,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.966,TI,pharynx,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.95,TI,pharynx,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.955,TI,pharynx,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.959,TI,pharynx,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.972,TI,pharynx,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.893,TI,trophectoderm,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_20,0.885,TI,trophectoderm,dr2,20,trajectory,other
SPDR,SPDR,SPDR,C_30,0.853,TI,trophectoderm,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_10,0.836,TI,trophectoderm,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_20,0.863,TI,trophectoderm,dr2,20,trajectory,other
SPDR,SPDR,SPDR,T_30,0.866,TI,trophectoderm,dr2,20,trajectory,other
SPDR,SPDR,SPDR,knn_10,0.906,TI,trophectoderm,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_20,0.808,TI,trophectoderm,dr1,20,trajectory,other
SPDR,SPDR,SPDR,knn_30,0.808,TI,trophectoderm,dr1,20,trajectory,other
SPDR,SPDR,SPDR,nh_10,0.883,TI,trophectoderm,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_20,0.81,TI,trophectoderm,dr3,20,trajectory,other
SPDR,SPDR,SPDR,nh_30,0.742,TI,trophectoderm,dr3,20,trajectory,other
SPDR,SPDR,SPDR,svm,0.903,TI,trophectoderm,dr1,20,trajectory,other
SPDR,SPDR,SPDR,C_10,0.974,VASC,Baron,dr2,20,VASC,other
SPDR,SPDR,SPDR,C_20,0.97,VASC,Baron,dr2,20,VASC,other
SPDR,SPDR,SPDR,C_30,0.968,VASC,Baron,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_10,0.951,VASC,Baron,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_20,0.95,VASC,Baron,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_30,0.949,VASC,Baron,dr2,20,VASC,other
SPDR,SPDR,SPDR,knn_10,0.338,VASC,Baron,dr1,20,VASC,other
SPDR,SPDR,SPDR,knn_20,0.339,VASC,Baron,dr1,20,VASC,other
SPDR,SPDR,SPDR,knn_30,0.339,VASC,Baron,dr1,20,VASC,other
SPDR,SPDR,SPDR,nh_10,0.301,VASC,Baron,dr3,20,VASC,other
SPDR,SPDR,SPDR,nh_20,0.3,VASC,Baron,dr3,20,VASC,other
SPDR,SPDR,SPDR,nh_30,0.298,VASC,Baron,dr3,20,VASC,other
SPDR,SPDR,SPDR,svm,0.343,VASC,Baron,dr1,20,VASC,other
SPDR,SPDR,SPDR,C_10,0.962,VASC,Biase,dr2,20,VASC,other
SPDR,SPDR,SPDR,C_20,0.965,VASC,Biase,dr2,20,VASC,other
SPDR,SPDR,SPDR,C_30,0.644,VASC,Biase,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_10,0.95,VASC,Biase,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_20,0.967,VASC,Biase,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_30,0.625,VASC,Biase,dr2,20,VASC,other
SPDR,SPDR,SPDR,knn_10,0.933,VASC,Biase,dr1,20,VASC,other
SPDR,SPDR,SPDR,knn_20,0.72,VASC,Biase,dr1,20,VASC,other
SPDR,SPDR,SPDR,knn_30,0.72,VASC,Biase,dr1,20,VASC,other
SPDR,SPDR,SPDR,nh_10,0.896,VASC,Biase,dr3,20,VASC,other
SPDR,SPDR,SPDR,nh_20,0.77,VASC,Biase,dr3,20,VASC,other
SPDR,SPDR,SPDR,nh_30,0.52,VASC,Biase,dr3,20,VASC,other
SPDR,SPDR,SPDR,svm,0.933,VASC,Biase,dr1,20,VASC,other
SPDR,SPDR,SPDR,C_10,0.968,VASC,Goolam,dr2,20,VASC,other
SPDR,SPDR,SPDR,C_20,0.939,VASC,Goolam,dr2,20,VASC,other
SPDR,SPDR,SPDR,C_30,0.896,VASC,Goolam,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_10,0.973,VASC,Goolam,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_20,0.941,VASC,Goolam,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_30,0.901,VASC,Goolam,dr2,20,VASC,other
SPDR,SPDR,SPDR,knn_10,0.944,VASC,Goolam,dr1,20,VASC,other
SPDR,SPDR,SPDR,knn_20,0.896,VASC,Goolam,dr1,20,VASC,other
SPDR,SPDR,SPDR,knn_30,0.801,VASC,Goolam,dr1,20,VASC,other
SPDR,SPDR,SPDR,nh_10,0.934,VASC,Goolam,dr3,20,VASC,other
SPDR,SPDR,SPDR,nh_20,0.882,VASC,Goolam,dr3,20,VASC,other
SPDR,SPDR,SPDR,nh_30,0.835,VASC,Goolam,dr3,20,VASC,other
SPDR,SPDR,SPDR,svm,0.904,VASC,Goolam,dr1,20,VASC,other
SPDR,SPDR,SPDR,C_10,0.824,VASC,Xin,dr2,20,VASC,other
SPDR,SPDR,SPDR,C_20,0.812,VASC,Xin,dr2,20,VASC,other
SPDR,SPDR,SPDR,C_30,0.804,VASC,Xin,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_10,0.806,VASC,Xin,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_20,0.802,VASC,Xin,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_30,0.799,VASC,Xin,dr2,20,VASC,other
SPDR,SPDR,SPDR,knn_10,0.964,VASC,Xin,dr1,20,VASC,other
SPDR,SPDR,SPDR,knn_20,0.96,VASC,Xin,dr1,20,VASC,other
SPDR,SPDR,SPDR,knn_30,0.959,VASC,Xin,dr1,20,VASC,other
SPDR,SPDR,SPDR,nh_10,0.947,VASC,Xin,dr3,20,VASC,other
SPDR,SPDR,SPDR,nh_20,0.947,VASC,Xin,dr3,20,VASC,other
SPDR,SPDR,SPDR,nh_30,0.944,VASC,Xin,dr3,20,VASC,other
SPDR,SPDR,SPDR,svm,0.959,VASC,Xin,dr1,20,VASC,other
SPDR,SPDR,SPDR,C_10,0.932,VASC,Zeisel,dr2,20,VASC,other
SPDR,SPDR,SPDR,C_20,0.92,VASC,Zeisel,dr2,20,VASC,other
SPDR,SPDR,SPDR,C_30,0.912,VASC,Zeisel,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_10,0.916,VASC,Zeisel,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_20,0.91,VASC,Zeisel,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_30,0.905,VASC,Zeisel,dr2,20,VASC,other
SPDR,SPDR,SPDR,knn_10,0.926,VASC,Zeisel,dr1,20,VASC,other
SPDR,SPDR,SPDR,knn_20,0.92,VASC,Zeisel,dr1,20,VASC,other
SPDR,SPDR,SPDR,knn_30,0.918,VASC,Zeisel,dr1,20,VASC,other
SPDR,SPDR,SPDR,nh_10,0.908,VASC,Zeisel,dr3,20,VASC,other
SPDR,SPDR,SPDR,nh_20,0.899,VASC,Zeisel,dr3,20,VASC,other
SPDR,SPDR,SPDR,nh_30,0.892,VASC,Zeisel,dr3,20,VASC,other
SPDR,SPDR,SPDR,svm,0.9,VASC,Zeisel,dr1,20,VASC,other
SPDR,SPDR,SPDR,C_10,0.98,VASC,yan,dr2,20,VASC,other
SPDR,SPDR,SPDR,C_20,0.99,VASC,yan,dr2,20,VASC,other
SPDR,SPDR,SPDR,C_30,0.963,VASC,yan,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_10,0.982,VASC,yan,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_20,0.991,VASC,yan,dr2,20,VASC,other
SPDR,SPDR,SPDR,T_30,0.943,VASC,yan,dr2,20,VASC,other
SPDR,SPDR,SPDR,knn_10,0.911,VASC,yan,dr1,20,VASC,other
SPDR,SPDR,SPDR,knn_20,0.844,VASC,yan,dr1,20,VASC,other
SPDR,SPDR,SPDR,knn_30,0.689,VASC,yan,dr1,20,VASC,other
SPDR,SPDR,SPDR,nh_10,0.91,VASC,yan,dr3,20,VASC,other
SPDR,SPDR,SPDR,nh_20,0.718,VASC,yan,dr3,20,VASC,other
SPDR,SPDR,SPDR,nh_30,0.591,VASC,yan,dr3,20,VASC,other
SPDR,SPDR,SPDR,svm,0.878,VASC,yan,dr1,20,VASC,other
SPDR,SPDR,SPDR,C_10,0.904,benchmarker,Baron_mouse,dr2,20,curated,other
SPDR,SPDR,SPDR,C_20,0.896,benchmarker,Baron_mouse,dr2,20,curated,other
SPDR,SPDR,SPDR,C_30,0.891,benchmarker,Baron_mouse,dr2,20,curated,other
SPDR,SPDR,SPDR,T_10,0.831,benchmarker,Baron_mouse,dr2,20,curated,other
SPDR,SPDR,SPDR,T_20,0.826,benchmarker,Baron_mouse,dr2,20,curated,other
SPDR,SPDR,SPDR,T_30,0.822,benchmarker,Baron_mouse,dr2,20,curated,other
SPDR,SPDR,SPDR,knn_10,0.977,benchmarker,Baron_mouse,dr1,20,curated,other
SPDR,SPDR,SPDR,knn_20,0.973,benchmarker,Baron_mouse,dr1,20,curated,other
