method_raw,value,method_id,parent_method,dataset_category,dataset_id,clustering_algorithm,metric,method_order,collection,sim_axis
SQuaD_MDS,0.33,SQuaD-MDS,SQuaD-MDS,benchmarker,Pancreatic,louvain,NMI,25,curated,other
SQuaD_MDS_hybrid,0.38,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Pancreatic,louvain,SIL,25,curated,other
SQuaD_MDS,0.29,SQuaD-MDS,SQuaD-MDS,benchmarker,Pancreatic,louvain,SIL,25,curated,other
SQuaD_MDS_hybrid,0.36,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Pancreatic,spectral,ARI,25,curated,other
SQuaD_MDS,0.32,SQuaD-MDS,SQuaD-MDS,benchmarker,Pancreatic,spectral,ARI,25,curated,other
SQuaD_MDS_hybrid,0.48,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Pancreatic,spectral,COMP,25,curated,other
SQuaD_MDS,0.45,SQuaD-MDS,SQuaD-MDS,benchmarker,Pancreatic,spectral,COMP,25,curated,other
SQuaD_MDS_hybrid,0.51,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Pancreatic,spectral,HOMO,25,curated,other
SQuaD_MDS,0.49,SQuaD-MDS,SQuaD-MDS,benchmarker,Pancreatic,spectral,HOMO,25,curated,other
SQuaD_MDS_hybrid,0.5,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Pancreatic,spectral,NMI,25,curated,other
SQuaD_MDS,0.47,SQuaD-MDS,SQuaD-MDS,benchmarker,Pancreatic,spectral,NMI,25,curated,other
SQuaD_MDS_hybrid,0.37,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Pancreatic,spectral,SIL,25,curated,other
SQuaD_MDS,0.3,SQuaD-MDS,SQuaD-MDS,benchmarker,Pancreatic,spectral,SIL,25,curated,other
SQuaD_MDS_hybrid,0.28,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,kmeans,ARI,25,curated,other
SQuaD_MDS,0.27,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,kmeans,ARI,25,curated,other
SQuaD_MDS_hybrid,0.36,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,kmeans,COMP,25,curated,other
SQuaD_MDS,0.34,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,kmeans,COMP,25,curated,other
SQuaD_MDS_hybrid,0.38,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,kmeans,HOMO,25,curated,other
SQuaD_MDS,0.36,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,kmeans,HOMO,25,curated,other
SQuaD_MDS_hybrid,0.37,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,kmeans,NMI,25,curated,other
SQuaD_MDS,0.35,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,kmeans,NMI,25,curated,other
SQuaD_MDS_hybrid,0.44,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,kmeans,SIL,25,curated,other
SQuaD_MDS,0.35,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,kmeans,SIL,25,curated,other
SQuaD_MDS_hybrid,0.14,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,louvain,ARI,25,curated,other
SQuaD_MDS,0.14,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,louvain,ARI,25,curated,other
SQuaD_MDS_hybrid,0.26,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,louvain,COMP,25,curated,other
SQuaD_MDS,0.26,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,louvain,COMP,25,curated,other
SQuaD_MDS_hybrid,0.4,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,louvain,HOMO,25,curated,other
SQuaD_MDS,0.4,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,louvain,HOMO,25,curated,other
SQuaD_MDS_hybrid,0.31,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,louvain,NMI,25,curated,other
SQuaD_MDS,0.32,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,louvain,NMI,25,curated,other
SQuaD_MDS_hybrid,0.27,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,louvain,SIL,25,curated,other
SQuaD_MDS,0.28,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,louvain,SIL,25,curated,other
SQuaD_MDS_hybrid,0.28,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,spectral,ARI,25,curated,other
SQuaD_MDS,0.22,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,spectral,ARI,25,curated,other
SQuaD_MDS_hybrid,0.36,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,spectral,COMP,25,curated,other
SQuaD_MDS,0.34,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,spectral,COMP,25,curated,other
SQuaD_MDS_hybrid,0.37,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,spectral,HOMO,25,curated,other
SQuaD_MDS,0.35,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,spectral,HOMO,25,curated,other
SQuaD_MDS_hybrid,0.36,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,spectral,NMI,25,curated,other
SQuaD_MDS,0.34,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,spectral,NMI,25,curated,other
SQuaD_MDS_hybrid,0.43,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Silver,spectral,SIL,25,curated,other
SQuaD_MDS,0.33,SQuaD-MDS,SQuaD-MDS,benchmarker,Silver,spectral,SIL,25,curated,other
SQuaD_MDS_hybrid,0.76,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,kmeans,ARI,25,curated,other
SQuaD_MDS,0.6,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,kmeans,ARI,25,curated,other
SQuaD_MDS_hybrid,0.79,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,kmeans,COMP,25,curated,other
SQuaD_MDS,0.77,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,kmeans,COMP,25,curated,other
SQuaD_MDS_hybrid,0.79,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,kmeans,HOMO,25,curated,other
SQuaD_MDS,0.67,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,kmeans,HOMO,25,curated,other
SQuaD_MDS_hybrid,0.79,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,kmeans,NMI,25,curated,other
SQuaD_MDS,0.72,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,kmeans,NMI,25,curated,other
SQuaD_MDS_hybrid,0.6,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,kmeans,SIL,25,curated,other
SQuaD_MDS,0.41,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,kmeans,SIL,25,curated,other
SQuaD_MDS_hybrid,0.1,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,louvain,ARI,25,curated,other
SQuaD_MDS,0.12,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,louvain,ARI,25,curated,other
SQuaD_MDS_hybrid,0.3,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,louvain,COMP,25,curated,other
SQuaD_MDS,0.31,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,louvain,COMP,25,curated,other
SQuaD_MDS_hybrid,0.82,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,louvain,HOMO,25,curated,other
SQuaD_MDS,0.86,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,louvain,HOMO,25,curated,other
SQuaD_MDS_hybrid,0.43,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,louvain,NMI,25,curated,other
SQuaD_MDS,0.46,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,louvain,NMI,25,curated,other
SQuaD_MDS_hybrid,0.25,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,louvain,SIL,25,curated,other
SQuaD_MDS,0.24,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,louvain,SIL,25,curated,other
SQuaD_MDS_hybrid,0.77,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,spectral,ARI,25,curated,other
SQuaD_MDS,0.57,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,spectral,ARI,25,curated,other
SQuaD_MDS_hybrid,0.79,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,spectral,COMP,25,curated,other
SQuaD_MDS,0.75,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,spectral,COMP,25,curated,other
SQuaD_MDS_hybrid,0.79,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,spectral,HOMO,25,curated,other
SQuaD_MDS,0.67,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,spectral,HOMO,25,curated,other
SQuaD_MDS_hybrid,0.79,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,spectral,NMI,25,curated,other
SQuaD_MDS,0.7,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,spectral,NMI,25,curated,other
SQuaD_MDS_hybrid,0.6,SQuaD-MDS hybrid,SQuaD-MDS,benchmarker,Zhengmix4eq,spectral,SIL,25,curated,other
SQuaD_MDS,0.4,SQuaD-MDS,SQuaD-MDS,benchmarker,Zhengmix4eq,spectral,SIL,25,curated,other
SQuaD_MDS_hybrid,0.21,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,kmeans,ARI,25,scDesign3,other
SQuaD_MDS,0.14,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,kmeans,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.34,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,kmeans,COMP,25,scDesign3,other
SQuaD_MDS,0.29,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,kmeans,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.35,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,kmeans,HOMO,25,scDesign3,other
SQuaD_MDS,0.21,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,kmeans,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.34,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,kmeans,NMI,25,scDesign3,other
SQuaD_MDS,0.25,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,kmeans,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.39,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,kmeans,SIL,25,scDesign3,other
SQuaD_MDS,0.37,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,kmeans,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.12,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,louvain,ARI,25,scDesign3,other
SQuaD_MDS,0.1,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,louvain,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.3,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,louvain,COMP,25,scDesign3,other
SQuaD_MDS,0.24,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,louvain,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.5,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,louvain,HOMO,25,scDesign3,other
SQuaD_MDS,0.39,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,louvain,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.38,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,louvain,NMI,25,scDesign3,other
SQuaD_MDS,0.29,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,louvain,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.34,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,louvain,SIL,25,scDesign3,other
SQuaD_MDS,0.2,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,louvain,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.18,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,spectral,ARI,25,scDesign3,other
SQuaD_MDS,0.18,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,spectral,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.35,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,spectral,COMP,25,scDesign3,other
SQuaD_MDS,0.3,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,spectral,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.31,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,spectral,HOMO,25,scDesign3,other
SQuaD_MDS,0.31,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,spectral,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.33,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,spectral,NMI,25,scDesign3,other
SQuaD_MDS,0.31,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,spectral,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.28,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ACINAR,spectral,SIL,25,scDesign3,other
SQuaD_MDS,0.23,SQuaD-MDS,SQuaD-MDS,scDesign3,ACINAR,spectral,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.2,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,kmeans,ARI,25,scDesign3,other
SQuaD_MDS,0.24,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,kmeans,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.41,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,kmeans,COMP,25,scDesign3,other
SQuaD_MDS,0.39,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,kmeans,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.54,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,kmeans,HOMO,25,scDesign3,other
SQuaD_MDS,0.5,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,kmeans,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.47,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,kmeans,NMI,25,scDesign3,other
SQuaD_MDS,0.44,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,kmeans,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.37,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,kmeans,SIL,25,scDesign3,other
SQuaD_MDS,0.33,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,kmeans,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.04,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,louvain,ARI,25,scDesign3,other
SQuaD_MDS,0.04,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,louvain,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.27,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,louvain,COMP,25,scDesign3,other
SQuaD_MDS,0.27,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,louvain,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.63,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,louvain,HOMO,25,scDesign3,other
SQuaD_MDS,0.59,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,louvain,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.38,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,louvain,NMI,25,scDesign3,other
SQuaD_MDS,0.37,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,louvain,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.22,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,louvain,SIL,25,scDesign3,other
SQuaD_MDS,0.18,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,louvain,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.2,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,spectral,ARI,25,scDesign3,other
SQuaD_MDS,0.17,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,spectral,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.41,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,spectral,COMP,25,scDesign3,other
SQuaD_MDS,0.38,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,spectral,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.53,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,spectral,HOMO,25,scDesign3,other
SQuaD_MDS,0.49,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,spectral,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.46,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,spectral,NMI,25,scDesign3,other
SQuaD_MDS,0.43,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,spectral,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.35,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,ATAC,spectral,SIL,25,scDesign3,other
SQuaD_MDS,0.29,SQuaD-MDS,SQuaD-MDS,scDesign3,ATAC,spectral,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.3,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,kmeans,ARI,25,scDesign3,other
SQuaD_MDS,0.16,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,kmeans,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.43,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,kmeans,COMP,25,scDesign3,other
SQuaD_MDS,0.34,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,kmeans,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.56,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,kmeans,HOMO,25,scDesign3,other
SQuaD_MDS,0.31,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,kmeans,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.49,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,kmeans,NMI,25,scDesign3,other
SQuaD_MDS,0.32,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,kmeans,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.45,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,kmeans,SIL,25,scDesign3,other
SQuaD_MDS,0.44,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,kmeans,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.08,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,louvain,ARI,25,scDesign3,other
SQuaD_MDS,0.07,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,louvain,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.32,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,louvain,COMP,25,scDesign3,other
SQuaD_MDS,0.28,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,louvain,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.82,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,louvain,HOMO,25,scDesign3,other
SQuaD_MDS,0.7,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,louvain,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.46,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,louvain,NMI,25,scDesign3,other
SQuaD_MDS,0.4,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,louvain,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.34,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,louvain,SIL,25,scDesign3,other
SQuaD_MDS,0.2,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,louvain,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.34,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,spectral,ARI,25,scDesign3,other
SQuaD_MDS,0.22,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,spectral,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.49,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,spectral,COMP,25,scDesign3,other
SQuaD_MDS,0.35,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,spectral,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.55,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,spectral,HOMO,25,scDesign3,other
SQuaD_MDS,0.46,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,spectral,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.52,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,spectral,NMI,25,scDesign3,other
SQuaD_MDS,0.4,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,spectral,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.28,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,BATCH,spectral,SIL,25,scDesign3,other
SQuaD_MDS,0.28,SQuaD-MDS,SQuaD-MDS,scDesign3,BATCH,spectral,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.27,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,kmeans,ARI,25,scDesign3,other
SQuaD_MDS,0.42,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,kmeans,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.44,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,kmeans,COMP,25,scDesign3,other
SQuaD_MDS,0.44,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,kmeans,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.55,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,kmeans,HOMO,25,scDesign3,other
SQuaD_MDS,0.42,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,kmeans,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.49,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,kmeans,NMI,25,scDesign3,other
SQuaD_MDS,0.43,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,kmeans,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.42,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,kmeans,SIL,25,scDesign3,other
SQuaD_MDS,0.44,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,kmeans,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.05,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,louvain,ARI,25,scDesign3,other
SQuaD_MDS,0.06,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,louvain,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.3,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,louvain,COMP,25,scDesign3,other
SQuaD_MDS,0.28,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,louvain,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.68,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,louvain,HOMO,25,scDesign3,other
SQuaD_MDS,0.6,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,louvain,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.41,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,louvain,NMI,25,scDesign3,other
SQuaD_MDS,0.38,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,louvain,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.36,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,louvain,SIL,25,scDesign3,other
SQuaD_MDS,0.19,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,louvain,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.45,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,spectral,ARI,25,scDesign3,other
SQuaD_MDS,0.25,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,spectral,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.51,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,spectral,COMP,25,scDesign3,other
SQuaD_MDS,0.41,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,spectral,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.57,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,spectral,HOMO,25,scDesign3,other
SQuaD_MDS,0.52,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,spectral,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.54,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,spectral,NMI,25,scDesign3,other
SQuaD_MDS,0.46,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,spectral,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.36,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,CITE,spectral,SIL,25,scDesign3,other
SQuaD_MDS,0.25,SQuaD-MDS,SQuaD-MDS,scDesign3,CITE,spectral,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.1,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,EMBYRO,kmeans,ARI,25,scDesign3,other
SQuaD_MDS,0.02,SQuaD-MDS,SQuaD-MDS,scDesign3,EMBYRO,kmeans,ARI,25,scDesign3,other
SQuaD_MDS_hybrid,0.17,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,EMBYRO,kmeans,COMP,25,scDesign3,other
SQuaD_MDS,0.1,SQuaD-MDS,SQuaD-MDS,scDesign3,EMBYRO,kmeans,COMP,25,scDesign3,other
SQuaD_MDS_hybrid,0.18,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,EMBYRO,kmeans,HOMO,25,scDesign3,other
SQuaD_MDS,0.08,SQuaD-MDS,SQuaD-MDS,scDesign3,EMBYRO,kmeans,HOMO,25,scDesign3,other
SQuaD_MDS_hybrid,0.18,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,EMBYRO,kmeans,NMI,25,scDesign3,other
SQuaD_MDS,0.09,SQuaD-MDS,SQuaD-MDS,scDesign3,EMBYRO,kmeans,NMI,25,scDesign3,other
SQuaD_MDS_hybrid,0.44,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,EMBYRO,kmeans,SIL,25,scDesign3,other
SQuaD_MDS,0.38,SQuaD-MDS,SQuaD-MDS,scDesign3,EMBYRO,kmeans,SIL,25,scDesign3,other
SQuaD_MDS_hybrid,0.09,SQuaD-MDS hybrid,SQuaD-MDS,scDesign3,EMBYRO,louvain,ARI,25,scDesign3,other
SQuaD_MDS,0.06,SQuaD-MDS,SQuaD-MDS,scDesign3,EMBYRO,louvain,ARI,25,scDesign3,other
