method_id,method_raw,parent_method,metric,value,dataset_category,dataset_id,structure_table,method_order,collection,sim_axis
IVIS,ivis,IVIS,Mrre_missing_20,0.87,TI,parenchyme,dr3,21,trajectory,other
IVIS,ivis,IVIS,Mrre_missing_30,0.866,TI,parenchyme,dr3,21,trajectory,other
IVIS,ivis,IVIS,aji_10,0.013,TI,parenchyme,dr1,21,trajectory,other
IVIS,ivis,IVIS,aji_20,0.025,TI,parenchyme,dr1,21,trajectory,other
IVIS,ivis,IVIS,aji_30,0.035,TI,parenchyme,dr1,21,trajectory,other
IVIS,ivis,IVIS,nkr_10,0.027,TI,parenchyme,dr1,21,trajectory,other
IVIS,ivis,IVIS,nkr_20,0.048,TI,parenchyme,dr1,21,trajectory,other
IVIS,ivis,IVIS,nkr_30,0.067,TI,parenchyme,dr1,21,trajectory,other
IVIS,ivis,IVIS,Mrre_missing_10,0.837,TI,phagocyte,dr3,21,trajectory,other
IVIS,ivis,IVIS,Mrre_missing_20,0.835,TI,phagocyte,dr3,21,trajectory,other
IVIS,ivis,IVIS,Mrre_missing_30,0.833,TI,phagocyte,dr3,21,trajectory,other
IVIS,ivis,IVIS,aji_10,0.027,TI,phagocyte,dr1,21,trajectory,other
IVIS,ivis,IVIS,aji_20,0.051,TI,phagocyte,dr1,21,trajectory,other
IVIS,ivis,IVIS,aji_30,0.073,TI,phagocyte,dr1,21,trajectory,other
IVIS,ivis,IVIS,nkr_10,0.053,TI,phagocyte,dr1,21,trajectory,other
IVIS,ivis,IVIS,nkr_20,0.1,TI,phagocyte,dr1,21,trajectory,other
IVIS,ivis,IVIS,nkr_30,0.135,TI,phagocyte,dr1,21,trajectory,other
IVIS,ivis,IVIS,Mrre_missing_10,0.775,TI,pharynx,dr3,21,trajectory,other
IVIS,ivis,IVIS,Mrre_missing_20,0.761,TI,pharynx,dr3,21,trajectory,other
IVIS,ivis,IVIS,Mrre_missing_30,0.754,TI,pharynx,dr3,21,trajectory,other
IVIS,ivis,IVIS,aji_10,0.035,TI,pharynx,dr1,21,trajectory,other
IVIS,ivis,IVIS,aji_20,0.07,TI,pharynx,dr1,21,trajectory,other
IVIS,ivis,IVIS,aji_30,0.103,TI,pharynx,dr1,21,trajectory,other
IVIS,ivis,IVIS,nkr_10,0.072,TI,pharynx,dr1,21,trajectory,other
IVIS,ivis,IVIS,nkr_20,0.134,TI,pharynx,dr1,21,trajectory,other
IVIS,ivis,IVIS,nkr_30,0.193,TI,pharynx,dr1,21,trajectory,other
IVIS,ivis,IVIS,Mrre_missing_10,0.837,TI,trophectoderm,dr3,21,trajectory,other
IVIS,ivis,IVIS,Mrre_missing_20,0.828,TI,trophectoderm,dr3,21,trajectory,other
IVIS,ivis,IVIS,Mrre_missing_30,0.818,TI,trophectoderm,dr3,21,trajectory,other
IVIS,ivis,IVIS,aji_10,0.256,TI,trophectoderm,dr1,21,trajectory,other
IVIS,ivis,IVIS,aji_20,0.424,TI,trophectoderm,dr1,21,trajectory,other
IVIS,ivis,IVIS,aji_30,0.522,TI,trophectoderm,dr1,21,trajectory,other
IVIS,ivis,IVIS,nkr_10,0.417,TI,trophectoderm,dr1,21,trajectory,other
IVIS,ivis,IVIS,nkr_20,0.607,TI,trophectoderm,dr1,21,trajectory,other
IVIS,ivis,IVIS,nkr_30,0.696,TI,trophectoderm,dr1,21,trajectory,other
IVIS,ivis,IVIS,Mrre_missing_10,0.969,VASC,Baron,dr3,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_20,0.967,VASC,Baron,dr3,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_30,0.966,VASC,Baron,dr3,21,VASC,other
IVIS,ivis,IVIS,aji_10,0.021,VASC,Baron,dr1,21,VASC,other
IVIS,ivis,IVIS,aji_20,0.038,VASC,Baron,dr1,21,VASC,other
IVIS,ivis,IVIS,aji_30,0.052,VASC,Baron,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_10,0.041,VASC,Baron,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_20,0.072,VASC,Baron,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_30,0.098,VASC,Baron,dr1,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_10,0.894,VASC,Biase,dr3,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_20,0.884,VASC,Biase,dr3,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_30,0.867,VASC,Biase,dr3,21,VASC,other
IVIS,ivis,IVIS,aji_10,0.45,VASC,Biase,dr1,21,VASC,other
IVIS,ivis,IVIS,aji_20,0.758,VASC,Biase,dr1,21,VASC,other
IVIS,ivis,IVIS,aji_30,0.636,VASC,Biase,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_10,0.652,VASC,Biase,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_20,0.919,VASC,Biase,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_30,0.801,VASC,Biase,dr1,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_10,0.933,VASC,Goolam,dr3,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_20,0.925,VASC,Goolam,dr3,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_30,0.915,VASC,Goolam,dr3,21,VASC,other
IVIS,ivis,IVIS,aji_10,0.307,VASC,Goolam,dr1,21,VASC,other
IVIS,ivis,IVIS,aji_20,0.474,VASC,Goolam,dr1,21,VASC,other
IVIS,ivis,IVIS,aji_30,0.555,VASC,Goolam,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_10,0.493,VASC,Goolam,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_20,0.662,VASC,Goolam,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_30,0.733,VASC,Goolam,dr1,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_10,0.769,VASC,Xin,dr3,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_20,0.762,VASC,Xin,dr3,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_30,0.758,VASC,Xin,dr3,21,VASC,other
IVIS,ivis,IVIS,aji_10,0.014,VASC,Xin,dr1,21,VASC,other
IVIS,ivis,IVIS,aji_20,0.024,VASC,Xin,dr1,21,VASC,other
IVIS,ivis,IVIS,aji_30,0.032,VASC,Xin,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_10,0.027,VASC,Xin,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_20,0.046,VASC,Xin,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_30,0.061,VASC,Xin,dr1,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_10,0.925,VASC,Zeisel,dr3,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_20,0.921,VASC,Zeisel,dr3,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_30,0.918,VASC,Zeisel,dr3,21,VASC,other
IVIS,ivis,IVIS,aji_10,0.03,VASC,Zeisel,dr1,21,VASC,other
IVIS,ivis,IVIS,aji_20,0.053,VASC,Zeisel,dr1,21,VASC,other
IVIS,ivis,IVIS,aji_30,0.07,VASC,Zeisel,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_10,0.058,VASC,Zeisel,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_20,0.098,VASC,Zeisel,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_30,0.128,VASC,Zeisel,dr1,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_10,0.926,VASC,yan,dr3,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_20,0.921,VASC,yan,dr3,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_30,0.917,VASC,yan,dr3,21,VASC,other
IVIS,ivis,IVIS,aji_10,0.445,VASC,yan,dr1,21,VASC,other
IVIS,ivis,IVIS,aji_20,0.67,VASC,yan,dr1,21,VASC,other
IVIS,ivis,IVIS,aji_30,0.783,VASC,yan,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_10,0.63,VASC,yan,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_20,0.824,VASC,yan,dr1,21,VASC,other
IVIS,ivis,IVIS,nkr_30,0.904,VASC,yan,dr1,21,VASC,other
IVIS,ivis,IVIS,Mrre_missing_10,0.924,benchmarker,Baron_mouse,dr3,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_20,0.921,benchmarker,Baron_mouse,dr3,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_30,0.919,benchmarker,Baron_mouse,dr3,21,curated,other
IVIS,ivis,IVIS,aji_10,0.037,benchmarker,Baron_mouse,dr1,21,curated,other
IVIS,ivis,IVIS,aji_20,0.064,benchmarker,Baron_mouse,dr1,21,curated,other
IVIS,ivis,IVIS,aji_30,0.093,benchmarker,Baron_mouse,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_10,0.07,benchmarker,Baron_mouse,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_20,0.118,benchmarker,Baron_mouse,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_30,0.161,benchmarker,Baron_mouse,dr1,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_10,0.868,benchmarker,Darmanis,dr3,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_20,0.86,benchmarker,Darmanis,dr3,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_30,0.854,benchmarker,Darmanis,dr3,21,curated,other
IVIS,ivis,IVIS,aji_10,0.102,benchmarker,Darmanis,dr1,21,curated,other
IVIS,ivis,IVIS,aji_20,0.181,benchmarker,Darmanis,dr1,21,curated,other
IVIS,ivis,IVIS,aji_30,0.251,benchmarker,Darmanis,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_10,0.179,benchmarker,Darmanis,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_20,0.29,benchmarker,Darmanis,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_30,0.379,benchmarker,Darmanis,dr1,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_10,0.781,benchmarker,Pancreatic,dr3,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_20,0.759,benchmarker,Pancreatic,dr3,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_30,0.738,benchmarker,Pancreatic,dr3,21,curated,other
IVIS,ivis,IVIS,aji_10,0.238,benchmarker,Pancreatic,dr1,21,curated,other
IVIS,ivis,IVIS,aji_20,0.364,benchmarker,Pancreatic,dr1,21,curated,other
IVIS,ivis,IVIS,aji_30,0.543,benchmarker,Pancreatic,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_10,0.388,benchmarker,Pancreatic,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_20,0.558,benchmarker,Pancreatic,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_30,0.709,benchmarker,Pancreatic,dr1,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_10,0.889,benchmarker,Silver,dr3,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_20,0.887,benchmarker,Silver,dr3,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_30,0.886,benchmarker,Silver,dr3,21,curated,other
IVIS,ivis,IVIS,aji_10,0.015,benchmarker,Silver,dr1,21,curated,other
IVIS,ivis,IVIS,aji_20,0.027,benchmarker,Silver,dr1,21,curated,other
IVIS,ivis,IVIS,aji_30,0.04,benchmarker,Silver,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_10,0.028,benchmarker,Silver,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_20,0.052,benchmarker,Silver,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_30,0.073,benchmarker,Silver,dr1,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_10,0.883,benchmarker,Zhengmix4eq,dr3,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_20,0.881,benchmarker,Zhengmix4eq,dr3,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_30,0.879,benchmarker,Zhengmix4eq,dr3,21,curated,other
IVIS,ivis,IVIS,aji_10,0.009,benchmarker,Zhengmix4eq,dr1,21,curated,other
IVIS,ivis,IVIS,aji_20,0.016,benchmarker,Zhengmix4eq,dr1,21,curated,other
IVIS,ivis,IVIS,aji_30,0.024,benchmarker,Zhengmix4eq,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_10,0.016,benchmarker,Zhengmix4eq,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_20,0.03,benchmarker,Zhengmix4eq,dr1,21,curated,other
IVIS,ivis,IVIS,nkr_30,0.043,benchmarker,Zhengmix4eq,dr1,21,curated,other
IVIS,ivis,IVIS,Mrre_missing_10,0.958,scDesign3,ACINAR,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.954,scDesign3,ACINAR,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.951,scDesign3,ACINAR,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.043,scDesign3,ACINAR,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.066,scDesign3,ACINAR,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.083,scDesign3,ACINAR,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.087,scDesign3,ACINAR,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.128,scDesign3,ACINAR,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.157,scDesign3,ACINAR,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.853,scDesign3,ATAC,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.848,scDesign3,ATAC,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.845,scDesign3,ATAC,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.006,scDesign3,ATAC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.01,scDesign3,ATAC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.014,scDesign3,ATAC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.012,scDesign3,ATAC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.021,scDesign3,ATAC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.028,scDesign3,ATAC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.963,scDesign3,BATCH,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.96,scDesign3,BATCH,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.959,scDesign3,BATCH,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.034,scDesign3,BATCH,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.054,scDesign3,BATCH,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.069,scDesign3,BATCH,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.066,scDesign3,BATCH,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.101,scDesign3,BATCH,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.128,scDesign3,BATCH,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.978,scDesign3,CITE,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.975,scDesign3,CITE,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.974,scDesign3,CITE,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.045,scDesign3,CITE,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.067,scDesign3,CITE,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.082,scDesign3,CITE,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.096,scDesign3,CITE,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.132,scDesign3,CITE,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.155,scDesign3,CITE,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.515,scDesign3,EMBYRO,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.515,scDesign3,EMBYRO,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.514,scDesign3,EMBYRO,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.007,scDesign3,EMBYRO,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.01,scDesign3,EMBYRO,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.013,scDesign3,EMBYRO,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.012,scDesign3,EMBYRO,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.018,scDesign3,EMBYRO,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.023,scDesign3,EMBYRO,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.969,scDesign3,IFNB,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.967,scDesign3,IFNB,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.966,scDesign3,IFNB,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.017,scDesign3,IFNB,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.028,scDesign3,IFNB,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.036,scDesign3,IFNB,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.036,scDesign3,IFNB,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.056,scDesign3,IFNB,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.072,scDesign3,IFNB,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.937,scDesign3,MARROW,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.934,scDesign3,MARROW,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.931,scDesign3,MARROW,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.032,scDesign3,MARROW,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.054,scDesign3,MARROW,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.072,scDesign3,MARROW,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.062,scDesign3,MARROW,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.102,scDesign3,MARROW,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.134,scDesign3,MARROW,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.901,scDesign3,MOBSC,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.898,scDesign3,MOBSC,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.897,scDesign3,MOBSC,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.005,scDesign3,MOBSC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.01,scDesign3,MOBSC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.014,scDesign3,MOBSC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.01,scDesign3,MOBSC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.019,scDesign3,MOBSC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.027,scDesign3,MOBSC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.969,scDesign3,OVARIAN,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.965,scDesign3,OVARIAN,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.962,scDesign3,OVARIAN,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.048,scDesign3,OVARIAN,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.073,scDesign3,OVARIAN,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.094,scDesign3,OVARIAN,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.098,scDesign3,OVARIAN,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.14,scDesign3,OVARIAN,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.175,scDesign3,OVARIAN,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.967,scDesign3,PANCREAS,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.965,scDesign3,PANCREAS,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.964,scDesign3,PANCREAS,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.078,scDesign3,PANCREAS,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.123,scDesign3,PANCREAS,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.16,scDesign3,PANCREAS,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.151,scDesign3,PANCREAS,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.221,scDesign3,PANCREAS,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.274,scDesign3,PANCREAS,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.841,scDesign3,SCGEMMETH,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.83,scDesign3,SCGEMMETH,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.821,scDesign3,SCGEMMETH,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.154,scDesign3,SCGEMMETH,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.264,scDesign3,SCGEMMETH,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.357,scDesign3,SCGEMMETH,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.283,scDesign3,SCGEMMETH,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.429,scDesign3,SCGEMMETH,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.529,scDesign3,SCGEMMETH,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.899,scDesign3,SCGEMRNA,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.889,scDesign3,SCGEMRNA,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.883,scDesign3,SCGEMRNA,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.205,scDesign3,SCGEMRNA,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.27,scDesign3,SCGEMRNA,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.363,scDesign3,SCGEMRNA,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.351,scDesign3,SCGEMRNA,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.445,scDesign3,SCGEMRNA,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.538,scDesign3,SCGEMRNA,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.523,scDesign3,SCIATAC,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.522,scDesign3,SCIATAC,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.522,scDesign3,SCIATAC,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.002,scDesign3,SCIATAC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.003,scDesign3,SCIATAC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.005,scDesign3,SCIATAC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.003,scDesign3,SCIATAC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.006,scDesign3,SCIATAC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.009,scDesign3,SCIATAC,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.765,scDesign3,SLIDE,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.758,scDesign3,SLIDE,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.753,scDesign3,SLIDE,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.002,scDesign3,SLIDE,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.004,scDesign3,SLIDE,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.006,scDesign3,SLIDE,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.005,scDesign3,SLIDE,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.008,scDesign3,SLIDE,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.011,scDesign3,SLIDE,dr1,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_10,0.966,scDesign3,VISIUM,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_20,0.96,scDesign3,VISIUM,dr3,21,scDesign3,other
IVIS,ivis,IVIS,Mrre_missing_30,0.956,scDesign3,VISIUM,dr3,21,scDesign3,other
IVIS,ivis,IVIS,aji_10,0.058,scDesign3,VISIUM,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_20,0.087,scDesign3,VISIUM,dr1,21,scDesign3,other
IVIS,ivis,IVIS,aji_30,0.108,scDesign3,VISIUM,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_10,0.12,scDesign3,VISIUM,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_20,0.169,scDesign3,VISIUM,dr1,21,scDesign3,other
IVIS,ivis,IVIS,nkr_30,0.201,scDesign3,VISIUM,dr1,21,scDesign3,other
PaCMAP,PaCMAP,PaCMAP,Mrre_missing_10,0.527,SIMLR,Pollen,dr3,22,SIMLR,other
PaCMAP,PaCMAP,PaCMAP,Mrre_missing_20,0.525,SIMLR,Pollen,dr3,22,SIMLR,other
PaCMAP,PaCMAP,PaCMAP,Mrre_missing_30,0.521,SIMLR,Pollen,dr3,22,SIMLR,other
PaCMAP,PaCMAP,PaCMAP,aji_10,0.049,SIMLR,Pollen,dr1,22,SIMLR,other
PaCMAP,PaCMAP,PaCMAP,aji_20,0.087,SIMLR,Pollen,dr1,22,SIMLR,other
PaCMAP,PaCMAP,PaCMAP,aji_30,0.112,SIMLR,Pollen,dr1,22,SIMLR,other
PaCMAP,PaCMAP,PaCMAP,nkr_10,0.096,SIMLR,Pollen,dr1,22,SIMLR,other
PaCMAP,PaCMAP,PaCMAP,nkr_20,0.153,SIMLR,Pollen,dr1,22,SIMLR,other
PaCMAP,PaCMAP,PaCMAP,nkr_30,0.199,SIMLR,Pollen,dr1,22,SIMLR,other
PaCMAP,PaCMAP,PaCMAP,Mrre_missing_10,0.598,SIMLR,Usoskin,dr3,22,SIMLR,other
PaCMAP,PaCMAP,PaCMAP,Mrre_missing_20,0.597,SIMLR,Usoskin,dr3,22,SIMLR,other
PaCMAP,PaCMAP,PaCMAP,Mrre_missing_30,0.595,SIMLR,Usoskin,dr3,22,SIMLR,other
